"SampleID","NPACID","BatchID","MS_Sequ","Hormone","Processed","StdCurve_Range","HN","Saturated","QTcat","MS_Conc","ExtractionSG_DayDiff","SG_Day","CF_SG","MS_Conc_SG","UrineVolume","CF_Urine","MS_Conc_SG_U","Conc","ConcType"
38190,4262,49,66,"Col","Yes","Low",NA,NA,"Q",8.87851,59,1.00205,2.23966738689563,19.8849092912268,100,1,19.8849092912268,19.8849092912268,"SC"
38346,4263,49,67,"Col","Yes","Low",NA,NA,"Q",9.36241,59,1.0014,3.27951295938291,30.7041449260561,100,1,30.7041449260561,30.7041449260561,"SC"
38460,4264,49,68,"Col","Yes","Low",NA,NA,"Q",16.41994,59,1.0044,1.04348139616735,17.1339019161841,100,1,17.1339019161841,17.1339019161841,"SC"
38536,4265,49,69,"Col","Yes","Low",NA,NA,"Q",4.58319,59,1.0051,0.90025845943847,4.1260555687138,50,2,8.2521111374276,8.2521111374276,"SC"
38603,4266,49,70,"Col","Yes","Low",NA,NA,"Q",5.77389,59,1.0036,1.27536615087118,7.36382386485357,50,2,14.7276477297071,14.7276477297071,"SC"
32233,4267,49,71,"Col","Yes","Low",NA,NA,"Q",8.86488,59,1.00335,1.37054272929434,12.1496968300668,100,1,12.1496968300668,12.1496968300668,"SC"
32224,4268,49,72,"Col","Yes","Low",NA,NA,"Q",19.64335,59,1.0027,1.70048820116164,33.4032849062884,100,1,33.4032849062884,33.4032849062884,"SC"
32266,4269,49,73,"Col","Yes","Low",NA,NA,"Q",17.04911,59,1.0025,1.83652725725456,31.3111552269312,100,1,31.3111552269312,31.3111552269312,"SC"
32290,4270,49,74,"Col","Yes","Low",NA,NA,"Q",16.98006,59,1.0031,1.48107036875359,25.1486637256581,100,1,25.1486637256581,25.1486637256581,"SC"
32230,4271,49,75,"Col","Yes","Low",NA,NA,"Q",31.6789,59,1.004,1.14782953578407,36.36197708115,100,1,36.36197708115,36.36197708115,"SC"
32253,4272,49,77,"Col","Yes","Low",NA,NA,"Q",16.19975,59,1.0036,1.27536615087118,20.6606128025753,100,1,20.6606128025753,20.6606128025753,"SC"
32265,4273,49,78,"Col","Yes","Low",NA,NA,"Q",27.42003,59,1.0051,0.90025845943847,24.6851139655566,100,1,24.6851139655566,24.6851139655566,"SC"
32291,4274,49,79,"Col","Yes","Low",NA,NA,"Q",14.89256,59,1.0049,0.937003702680894,13.9543838623974,100,1,13.9543838623974,13.9543838623974,"SC"
32324,4275,49,80,"Col","Yes","Low",NA,NA,"Q",15.23239,59,1.0038,1.20824161661481,18.4044075185072,100,1,18.4044075185072,18.4044075185072,"SC"
32360,4276,49,81,"Col","Yes","Low",NA,NA,"Q",5.22999,59,1.0016,2.8695738394601,15.0078424846379,50,2,30.0156849692759,30.0156849692759,"SC"
32386,4277,49,82,"Col","Yes","Low",NA,NA,"Q",11.80486,59,1.0044,1.04348139616735,12.3181517943601,50,2,24.6363035887202,24.6363035887202,"SC"
32425,4278,49,83,"Col","Yes","Low",NA,NA,"Q",4.02795,59,1.00205,2.23966738689563,9.02126825104627,50,2,18.0425365020925,18.0425365020925,"SC"
32532,4279,49,84,"Col","Yes","Low",NA,NA,"Q",4.93542,59,1.0027,1.70048820116164,8.39262347777717,50,2,16.7852469555543,16.7852469555543,"SC"
31473,4280,49,85,"Col","Yes","Low",NA,NA,"Q",6.85105,59,1.00076666666667,5.98867583887408,41.0287176059183,100,1,41.0287176059183,41.0287176059183,"SC"
31434,4281,49,86,"Col","Yes","Low",NA,NA,"Q",4.71948,59,1.00205,2.23966738689563,10.5700654391062,50,2,21.1401308782124,21.1401308782124,"SC"
31471,4282,49,87,"Col","Yes","Low",NA,NA,"Q",5.1114,59,1.0016,2.8695738394601,14.6675397230164,50,2,29.3350794460327,29.3350794460327,"SC"
31497,4283,49,88,"Col","Yes","Low",NA,NA,"Q",6.94854,59,1.0025,1.83652725725456,12.7611831081236,50,2,25.5223662162471,25.5223662162471,"SC"
32225,4284,49,90,"Col","Yes","Low",NA,NA,"Q",23.22424,59,1.0051,0.90025845943847,20.9078185240293,100,1,20.9078185240293,20.9078185240293,"SC"
32249,4285,49,91,"Col","Yes","Low",NA,NA,"Q",37.00551,59,1.00813333333333,0.564506329074135,20.8898446056162,100,1,20.8898446056162,20.8898446056162,"SC"
32422,4286,49,92,"Col","Yes","Low",NA,NA,"Q",7.66294,59,1.0036,1.27536615087118,9.77305429215676,100,1,9.77305429215676,9.77305429215676,"SC"
32226,4287,49,93,"Col","Yes","Low",NA,NA,"Q",4.20431,59,1.0029,1.58321315280567,6.65631889047241,100,1,6.65631889047241,6.65631889047241,"SC"
32255,4288,49,94,"Col","Yes","Low",NA,NA,"Q",11.98596,59,1.0055,0.834785116933862,10.0057010201646,100,1,10.0057010201646,10.0057010201646,"SC"
32269,4289,49,95,"Col","Yes","Low",NA,NA,"Q",10.48715,59,1.0051,0.90025845943847,9.44114550290015,100,1,9.44114550290015,9.44114550290015,"SC"
32289,4290,49,96,"Col","Yes","Low",NA,NA,"Q",13.934,59,1.00465,0.9873802458358,13.758156345476,100,1,13.758156345476,13.758156345476,"SC"
32315,4291,49,97,"Col","Yes","Low",NA,NA,"Q",11.78897,59,1.0036,1.27536615087118,15.0352532916358,100,1,15.0352532916358,15.0352532916358,"SC"
32361,4292,49,98,"Col","Yes","Low",NA,NA,"Q",5.99246,59,1.0042,1.09317098646103,6.55078340952824,50,2,13.1015668190565,13.1015668190565,"SC"
32387,4293,49,99,"Col","Yes","Low",NA,NA,"Q",5.49849,59,1.0031,1.48107036875359,8.14365061188795,50,2,16.2873012237759,16.2873012237759,"SC"
32431,4294,49,100,"Col","Yes","Low",NA,NA,"Q",5.57273,59,1.0027,1.70048820116164,9.47636161325949,50,2,18.952723226519,18.952723226519,"SC"
32714,4295,49,101,"Col","Yes","Low",NA,NA,"Q",4.92205,59,1.0036,1.27536615087118,6.27741596289547,100,1,6.27741596289547,6.27741596289547,"SC"
32772,4296,49,103,"Col","Yes","Low",NA,NA,"Q",45.84947,59,1.0023,1.9962252796245,91.5258710713852,100,1,91.5258710713852,91.5258710713852,"SC"
32797,4297,49,104,"Col","Yes","Low",NA,NA,"Q",11.00036,59,1.0018,2.55073230174235,28.0589735827945,100,1,28.0589735827945,28.0589735827945,"SC"
33012,4298,49,105,"Col","Yes","Low",NA,NA,"Q",15.252,59,1.0027,1.70048820116164,25.9358460441173,100,1,25.9358460441173,25.9358460441173,"SC"
32719,4299,49,106,"Col","Yes","Low",NA,NA,"Q",7.33904,59,1.0029,1.58321315280567,11.6192646569669,100,1,11.6192646569669,11.6192646569669,"SC"
32742,4300,49,107,"Col","Yes","Low",NA,NA,"Q",5.702,59,1.00205,2.23966738689563,12.7705834400789,100,1,12.7705834400789,12.7705834400789,"SC"
32761,4301,49,108,"Col","Yes","Low",NA,NA,"Q",10.7527,59,1.004,1.14782953578407,12.3422666494254,100,1,12.3422666494254,12.3422666494254,"SC"
32790,4302,49,109,"Col","Yes","Low",NA,NA,"Q",3.23249,59,1.0031,1.48107036875359,4.7875451562923,50,2,9.5750903125846,9.5750903125846,"SC"
32811,4303,49,110,"Col","Yes","Low",NA,NA,"Q",2.14498,59,1.0023,1.9962252796245,4.28186330028896,50,2,8.56372660057793,8.56372660057793,"SC"
32835,4304,49,111,"Col","Yes","Low",NA,NA,"Q",3.5609,59,1.00635,0.723042227265574,2.57468106706998,50,2,5.14936213413997,5.14936213413997,"SC"
32867,4305,49,112,"Col","Yes","Low",NA,NA,"Q",3.98977,59,1.00115,3.992450559249,15.9289594677749,50,2,31.8579189355498,31.8579189355498,"SC"
32894,4306,49,113,"Col","Yes","Low",NA,NA,"Q",3.15199,59,1.0029,1.58321315280567,4.99027202551195,50,2,9.98054405102389,9.98054405102389,"SC"
32957,4307,49,114,"Col","Yes","Low",NA,NA,"Q",5.97228,59,1.0044,1.04348139616735,6.23196307270233,50,2,12.4639261454047,12.4639261454047,"SC"
0,4212,49,12,"P4","Yes","Low",NA,NA,"Q",0.13961,NA,NA,NA,NA,100,1,NA,NA,"SC"
1,4213,49,13,"P4","Yes","Low",NA,NA,"Q",0.05559,NA,NA,NA,NA,100,1,NA,NA,"SC"
0,4214,49,14,"P4","Yes","Low",NA,NA,"Q",0.12493,NA,NA,NA,NA,100,1,NA,NA,"SC"
1,4215,49,15,"P4","Yes","Low",NA,NA,"Q",0.02623,NA,NA,NA,NA,80,1.25,NA,NA,"SC"
33878,4216,49,16,"P4","Yes","Low",NA,NA,"Q",0.03601,59,1.0059,0.77818951578581,0.028022604463447,100,1,0.028022604463447,0.028022604463447,"SC"
33932,4217,49,17,"P4","Yes","Low",NA,NA,"ND",0,59,1.0078,0.588630531171317,0,100,1,0,0,"SC"
34013,4218,49,18,"P4","Yes","Low",NA,NA,"Q",0.0903,59,1.0023,1.9962252796245,0.180259142750093,100,1,0.180259142750093,0.180259142750093,"SC"
34055,4219,49,19,"P4","Yes","Low",NA,NA,"ND",0,59,1.00374,1.22762517196155,0,100,1,0,0,"SC"
34160,4220,49,20,"P4","Yes","Low",NA,NA,"Q",0.12736,59,1.0027,1.70048820116164,0.216574177299946,50,2,0.433148354599892,0.433148354599892,"SC"
34248,4221,49,21,"P4","Yes","Low",NA,NA,"Q",0.64695,59,1.0074,0.620448397721114,0.401399090905675,50,2,0.80279818181135,0.80279818181135,"SC"
33773,4222,49,22,"P4","Yes","Low",NA,NA,"ND",0,59,1.0055,0.834785116933862,0,100,1,0,0,"SC"
33792,4223,49,23,"P4","Yes","Low",NA,NA,"Q",0.04086,59,1.007,0.655902591876623,0.0268001799040788,100,1,0.0268001799040788,0.0268001799040788,"SC"
33819,4224,49,25,"P4","Yes","Low",NA,NA,"Q",0.05669,59,1.0036,1.27536615087118,0.0723005070928869,100,1,0.0723005070928869,0.0723005070928869,"SC"
33854,4225,49,26,"P4","Yes","Low",NA,NA,"ND",0,59,1.0057,0.805494411076537,0,100,1,0,0,"SC"
33879,4226,49,27,"P4","Yes","Low",NA,NA,"Q",0.05372,59,1.0055,0.834785116933862,0.0448446564816871,100,1,0.0448446564816871,0.0448446564816871,"SC"
33934,4227,49,28,"P4","Yes","Low",NA,NA,"ND",0,59,1.00335,1.37054272929434,0,100,1,0,0,"SC"
34161,4228,49,29,"P4","Yes","Low",NA,NA,"Q",0.05412,59,1.00335,1.37054272929434,0.0741737725094096,100,1,0.0741737725094096,0.0741737725094096,"SC"
34339,4229,49,30,"P4","Yes","Low",NA,NA,"ND",0,59,1.0057,0.805494411076537,0,100,1,0,0,"SC"
34558,4230,49,31,"P4","Yes","Low",NA,NA,"ND",0,59,1.00243333333333,1.8868430725218,0,100,1,0,0,"SC"
34741,4231,49,32,"P4","Yes","Low",NA,NA,"Q",0.04924,59,1.004,1.14782953578407,0.0565191263420077,100,1,0.0565191263420077,0.0565191263420077,"SC"
34927,4232,49,33,"P4","Yes","Low",NA,NA,"Q",0.02167,59,1.0055,0.834785116933862,0.0180897934839568,100,1,0.0180897934839568,0.0180897934839568,"SC"
35094,4233,49,34,"P4","Yes","Low",NA,NA,"ND",0,59,1.0029,1.58321315280567,0,100,1,0,0,"SC"
35281,4234,49,35,"P4","Yes","Low",NA,NA,"ND",0,59,1.0068,0.675193844578875,0,100,1,0,0,"SC"
35473,4235,49,36,"P4","Yes","Low",NA,NA,"ND",0,59,1.0095,0.483296646645922,0,100,1,0,0,"SC"
35744,4236,49,38,"P4","Yes","Low",NA,NA,"Q",0.05025,59,1.0023,1.9962252796245,0.100310320301131,100,1,0.100310320301131,0.100310320301131,"SC"
35939,4237,49,39,"P4","Yes","Low",NA,NA,"Q",0.06491,59,1.00635,0.723042227265574,0.0469326709718084,100,1,0.0469326709718084,0.0469326709718084,"SC"
37460,4238,49,40,"P4","Yes","Low",NA,NA,"ND",0,59,1.00465,0.9873802458358,0,100,1,0,0,"SC"
37592,4239,49,41,"P4","Yes","Low",NA,NA,"Q",0.75774,59,1.0112,0.40993911992288,0.310627268730363,100,1,0.310627268730363,0.310627268730363,"SC"
37834,4240,49,42,"P4","Yes","Low",NA,NA,"Q",0.30947,59,1.0029,1.58321315280567,0.489956974398771,100,1,0.489956974398771,0.489956974398771,"SC"
38091,4241,49,43,"P4","Yes","Low",NA,NA,"Q",1.15147,59,1.0083,0.553170860618832,0.636959650876767,100,1,0.636959650876767,0.636959650876767,"SC"
38301,4242,49,44,"P4","Yes","Low",NA,NA,"Q",0.15421,59,1.0023,1.9962252796245,0.307837900370894,100,1,0.307837900370894,0.307837900370894,"SC"
38426,4243,49,45,"P4","Yes","Low",NA,NA,"ND",0,59,1.00635,0.723042227265574,0,100,1,0,0,"SC"
38484,4244,49,46,"P4","Yes","Low",NA,NA,"Q",0.23841,59,1.0055,0.834785116933862,0.199021119728202,50,2,0.398042239456404,0.398042239456404,"SC"
38543,4245,49,47,"P4","Yes","Low",NA,NA,"Q",0.51838,59,1.0097,0.473331767333636,0.24536572155041,50,2,0.490731443100821,0.490731443100821,"SC"
37435,4246,49,48,"P4","Yes","Low",NA,NA,"Q",0.04857,59,1.00445,1.03175688609808,0.0501124319577837,100,1,0.0501124319577837,0.0501124319577837,"SC"
37467,4247,49,49,"P4","Yes","Low",NA,NA,"Q",0.06807,59,1.0023,1.9962252796245,0.13588305478404,100,1,0.13588305478404,0.13588305478404,"SC"
37491,4248,49,51,"P4","Yes","Low",NA,NA,"Q",0.14999,59,1.00386666666667,1.18740986460421,0.178099605591985,100,1,0.178099605591985,0.178099605591985,"SC"
37519,4249,49,52,"P4","Yes","Low",NA,NA,"ND",0,59,1.0027,1.70048820116164,0,50,2,0,0,"SC"
37559,4250,49,53,"P4","Yes","Low",NA,NA,"Q",0.10305,59,1.00115,3.992450559249,0.41142203013061,50,2,0.82284406026122,0.82284406026122,"SC"
37584,4251,49,54,"P4","Yes","Low",NA,NA,"Q",0.13153,59,1.0031,1.48107036875359,0.19480518560216,50,2,0.38961037120432,0.38961037120432,"SC"
37610,4252,49,55,"P4","Yes","Low",NA,NA,"Q",0.01504,59,1.0051,0.90025845943847,0.0135398872299546,50,2,0.0270797744599092,0.0270797744599092,"SC"
37641,4253,49,56,"P4","Yes","Low",NA,NA,"Q",0.31395,59,1.0061,0.75267510543218,0.236302349350433,50,2,0.472604698700866,0.472604698700866,"SC"
37436,4254,49,57,"P4","Yes","Low",NA,NA,"Q",0.06067,59,1.0053,0.866286442101174,0.0525575984422782,100,1,0.0525575984422782,0.0525575984422782,"SC"
37468,4255,49,58,"P4","Yes","Low",NA,NA,"ND",0,59,1.00243333333333,1.8868430725218,0,100,1,0,0,"SC"
37496,4256,49,59,"P4","Yes","Low",NA,NA,"ND",0,59,1.0025,1.83652725725456,0,100,1,0,0,"SC"
37523,4257,49,60,"P4","Yes","Low",NA,NA,"Q",0.0275,59,1.004,1.14782953578407,0.031565312234062,100,1,0.031565312234062,0.031565312234062,"SC"
37553,4258,49,61,"P4","Yes","Low",NA,NA,"ND",0,59,1.00115,3.992450559249,0,100,1,0,0,"SC"
37616,4259,49,62,"P4","Yes","Low",NA,NA,"Q",0.01989,59,1.0036,1.27536615087118,0.0253670327408277,100,1,0.0253670327408277,0.0253670327408277,"SC"
37797,4260,49,64,"P4","Yes","Low",NA,NA,"Q",0.05479,59,1.0044,1.04348139616735,0.057172345696009,100,1,0.057172345696009,0.057172345696009,"SC"
38003,4261,49,65,"P4","Yes","Low",NA,NA,"ND",0,59,1.0049,0.937003702680894,0,100,1,0,0,"SC"
38190,4262,49,66,"P4","Yes","Low",NA,NA,"Q",0.056,59,1.00205,2.23966738689563,0.125421373666156,100,1,0.125421373666156,0.125421373666156,"SC"
38346,4263,49,67,"P4","Yes","Low",NA,NA,"Q",0.067,59,1.0014,3.27951295938291,0.219727368278655,100,1,0.219727368278655,0.219727368278655,"SC"
38460,4264,49,68,"P4","Yes","Low",NA,NA,"Q",0.05269,59,1.0044,1.04348139616735,0.0549810347640576,100,1,0.0549810347640576,0.0549810347640576,"SC"
38536,4265,49,69,"P4","Yes","Low",NA,NA,"Q",0.09934,59,1.0051,0.90025845943847,0.0894316753606176,50,2,0.178863350721235,0.178863350721235,"SC"
38603,4266,49,70,"P4","Yes","Low",NA,NA,"Q",0.34752,59,1.0036,1.27536615087118,0.443215244750751,50,2,0.886430489501501,0.886430489501501,"SC"
32233,4267,49,71,"P4","Yes","Low",NA,NA,"Q",0.03075,59,1.00335,1.37054272929434,0.0421441889258009,100,1,0.0421441889258009,0.0421441889258009,"SC"
32224,4268,49,72,"P4","Yes","Low",NA,NA,"Q",0.05735,59,1.0027,1.70048820116164,0.0975229983366199,100,1,0.0975229983366199,0.0975229983366199,"SC"
32266,4269,49,73,"P4","Yes","Low",NA,NA,"Q",0.04326,59,1.0025,1.83652725725456,0.0794481691488321,100,1,0.0794481691488321,0.0794481691488321,"SC"
32290,4270,49,74,"P4","Yes","Low",NA,NA,"ND",0,59,1.0031,1.48107036875359,0,100,1,0,0,"SC"
32230,4271,49,75,"P4","Yes","Low",NA,NA,"Q",0.10714,59,1.004,1.14782953578407,0.122978456463905,100,1,0.122978456463905,0.122978456463905,"SC"
32253,4272,49,77,"P4","Yes","Low",NA,NA,"Q",0.05949,59,1.0036,1.27536615087118,0.0758715323153262,100,1,0.0758715323153262,0.0758715323153262,"SC"
32265,4273,49,78,"P4","Yes","Low",NA,NA,"ND",0,59,1.0051,0.90025845943847,0,100,1,0,0,"SC"
32291,4274,49,79,"P4","Yes","Low",NA,NA,"Q",0.04206,59,1.0049,0.937003702680894,0.0394103757347584,100,1,0.0394103757347584,0.0394103757347584,"SC"
32324,4275,49,80,"P4","Yes","Low",NA,NA,"Q",0.07784,59,1.0038,1.20824161661481,0.0940495274372965,100,1,0.0940495274372965,0.0940495274372965,"SC"
32360,4276,49,81,"P4","Yes","Low",NA,NA,"Q",0.05267,59,1.0016,2.8695738394601,0.151140454124363,50,2,0.302280908248727,0.302280908248727,"SC"
32386,4277,49,82,"P4","Yes","Low",NA,NA,"Q",0.09735,59,1.0044,1.04348139616735,0.101582913916891,50,2,0.203165827833783,0.203165827833783,"SC"
32425,4278,49,83,"P4","Yes","Low",NA,NA,"Q",0.16709,59,1.00205,2.23966738689563,0.374226023676392,50,2,0.748452047352783,0.748452047352783,"SC"
32532,4279,49,84,"P4","Yes","Low",NA,NA,"ND",0,59,1.0027,1.70048820116164,0,50,2,0,0,"SC"
31473,4280,49,85,"P4","Yes","Low",NA,NA,"ND",0,59,1.00076666666667,5.98867583887408,0,100,1,0,0,"SC"
31434,4281,49,86,"P4","Yes","Low",NA,NA,"Q",0.08177,59,1.00205,2.23966738689563,0.183137602226456,50,2,0.366275204452912,0.366275204452912,"SC"
31471,4282,49,87,"P4","Yes","Low",NA,NA,"Q",0.0884,59,1.0016,2.8695738394601,0.253670327408273,50,2,0.507340654816546,0.507340654816546,"SC"
31497,4283,49,88,"P4","Yes","Low",NA,NA,"Q",0.22119,59,1.0025,1.83652725725456,0.406221464032135,50,2,0.81244292806427,0.81244292806427,"SC"
32225,4284,49,90,"P4","Yes","Low",NA,NA,"Q",0.01976,59,1.0051,0.90025845943847,0.0177891071585042,100,1,0.0177891071585042,0.0177891071585042,"SC"
32249,4285,49,91,"P4","Yes","Low",NA,NA,"Q",0.03887,59,1.00813333333333,0.564506329074135,0.0219423610111116,100,1,0.0219423610111116,0.0219423610111116,"SC"
32422,4286,49,92,"P4","Yes","Low",NA,NA,"Q",0.04366,59,1.0036,1.27536615087118,0.0556824861470355,100,1,0.0556824861470355,0.0556824861470355,"SC"
32226,4287,49,93,"P4","Yes","Low",NA,NA,"ND",0,59,1.0029,1.58321315280567,0,100,1,0,0,"SC"
32255,4288,49,94,"P4","Yes","Low",NA,NA,"ND",0,59,1.0055,0.834785116933862,0,100,1,0,0,"SC"
32269,4289,49,95,"P4","Yes","Low",NA,NA,"ND",0,59,1.0051,0.90025845943847,0,100,1,0,0,"SC"
32289,4290,49,96,"P4","Yes","Low",NA,NA,"ND",0,59,1.00465,0.9873802458358,0,100,1,0,0,"SC"
32315,4291,49,97,"P4","Yes","Low",NA,NA,"ND",0,59,1.0036,1.27536615087118,0,100,1,0,0,"SC"
32361,4292,49,98,"P4","Yes","Low",NA,NA,"Q",0.09329,59,1.0042,1.09317098646103,0.101981921326949,50,2,0.203963842653898,0.203963842653898,"SC"
32387,4293,49,99,"P4","Yes","Low",NA,NA,"Q",0.14019,59,1.0031,1.48107036875359,0.207631254995566,50,2,0.415262509991133,0.415262509991133,"SC"
32431,4294,49,100,"P4","Yes","Low",NA,NA,"Q",0.3051,59,1.0027,1.70048820116164,0.518818950174415,50,2,1.03763790034883,1.03763790034883,"SC"
32714,4295,49,101,"P4","Yes","Low",NA,NA,"Q",0.04277,59,1.0036,1.27536615087118,0.0545474102727602,100,1,0.0545474102727602,0.0545474102727602,"SC"
32772,4296,49,103,"P4","Yes","Low",NA,NA,"ND",0,59,1.0023,1.9962252796245,0,100,1,0,0,"SC"
32797,4297,49,104,"P4","Yes","Low",NA,NA,"Q",0.01804,59,1.0018,2.55073230174235,0.046015210723432,100,1,0.046015210723432,0.046015210723432,"SC"
33012,4298,49,105,"P4","Yes","Low",NA,NA,"Q",0.04063,59,1.0027,1.70048820116164,0.0690908356131973,100,1,0.0690908356131973,0.0690908356131973,"SC"
32719,4299,49,106,"P4","Yes","Low",NA,NA,"ND",0,59,1.0029,1.58321315280567,0,100,1,0,0,"SC"
32742,4300,49,107,"P4","Yes","Low",NA,NA,"Q",0.0427,59,1.00205,2.23966738689563,0.0956337974204436,100,1,0.0956337974204436,0.0956337974204436,"SC"
32761,4301,49,108,"P4","Yes","Low",NA,NA,"Q",0.11977,59,1.004,1.14782953578407,0.137475543500858,100,1,0.137475543500858,0.137475543500858,"SC"
32790,4302,49,109,"P4","Yes","Low",NA,NA,"ND",0,59,1.0031,1.48107036875359,0,50,2,0,0,"SC"
32811,4303,49,110,"P4","Yes","Low",NA,NA,"Q",0.02695,59,1.0023,1.9962252796245,0.0537982712858803,50,2,0.107596542571761,0.107596542571761,"SC"
32835,4304,49,111,"P4","Yes","Low",NA,NA,"Q",0.07932,59,1.00635,0.723042227265574,0.0573517094667053,50,2,0.114703418933411,0.114703418933411,"SC"
32867,4305,49,112,"P4","Yes","Low",NA,NA,"Q",0.09962,59,1.00115,3.992450559249,0.397727924712386,50,2,0.795455849424771,0.795455849424771,"SC"
32894,4306,49,113,"P4","Yes","Low",NA,NA,"Q",0.12401,59,1.0029,1.58321315280567,0.196334263079431,50,2,0.392668526158862,0.392668526158862,"SC"
32957,4307,49,114,"P4","Yes","Low",NA,NA,"Q",0.15872,59,1.0044,1.04348139616735,0.165621367199682,50,2,0.331242734399363,0.331242734399363,"SC"
0,4308,50,12,"E2","Yes","Low",NA,NA,"Q",39.21396,NA,NA,NA,NA,100,1,NA,NA,"SC"
1,4309,50,13,"E2","Yes","Low",NA,NA,"ND",0,NA,NA,NA,NA,100,1,NA,0,"SC"
33760,4310,50,14,"E2","Yes","Low",NA,NA,"ND",0,58,1.004,1.14782953578407,0,100,1,0,0,"SC"
33780,4311,50,15,"E2","Yes","Low",NA,NA,"ND",0,58,1.0101,0.45458595476597,0,100,1,0,0,"SC"
34026,4312,50,16,"E2","Yes","Low",NA,NA,"ND",0,58,1.00335,1.37054272929434,0,100,1,0,0,"SC"
33759,4313,50,17,"E2","Yes","Low",NA,NA,"Q",54.68037,58,1.0018,2.55073230174235,139.474986030223,100,1,139.474986030223,139.474986030223,"SC"
33774,4314,50,18,"E2","Yes","Low",NA,NA,"ND",0,58,1.0036,1.27536615087118,0,100,1,0,0,"SC"
33805,4315,50,19,"E2","Yes","Low",NA,NA,"ND",0,58,1.0025,1.83652725725456,0,100,1,0,0,"SC"
33835,4316,50,20,"E2","Yes","Low",NA,NA,"ND",0,58,1.0042,1.09317098646103,0,100,1,0,0,"SC"
33869,4317,50,21,"E2","Yes","Low",NA,NA,"ND",0,58,1.0038,1.20824161661481,0,100,1,0,0,"SC"
33902,4318,50,22,"E2","Yes","Low",NA,NA,"Q",46.27833,58,1.0051,0.90025845943847,41.6624580711851,100,1,41.6624580711851,41.6624580711851,"SC"
33924,4319,50,23,"E2","Yes","Low",NA,NA,"Q",3.71049,58,1.0018,2.55073230174235,9.46446669829197,50,2,18.9289333965839,18.9289333965839,"SC"
34024,4320,50,25,"E2","Yes","Low",NA,NA,"Q",4.87094,58,1.0051,0.90025845943847,4.38510494041722,50,2,8.77020988083444,8.77020988083444,"SC"
33761,4321,50,26,"E2","Yes","Low",NA,NA,"ND",0,58,1.00335,1.37054272929434,0,100,1,0,0,"SC"
33775,4322,50,27,"E2","Yes","Low",NA,NA,"Q",0.06034,58,1.00805,0.570350079892715,0.0344149238207264,100,1,0.0344149238207264,0.0344149238207264,"SC"
34027,4323,50,28,"E2","Yes","Low",NA,NA,"Q",58.16248,58,1.0029,1.58321315280567,92.0836033357968,100,1,92.0836033357968,92.0836033357968,"SC"
33763,4324,50,29,"E2","Yes","Low",NA,NA,"Q",0.34756,58,1.0044,1.04348139616735,0.362672394051924,100,1,0.362672394051924,0.362672394051924,"SC"
33779,4325,50,30,"E2","Yes","Low",NA,NA,"Q",0.53294,58,1.0027,1.70048820116164,0.906258181927083,100,1,0.906258181927083,0.906258181927083,"SC"
33809,4326,50,31,"E2","Yes","Low",NA,NA,"Q",3.50662,58,1.0027,1.70048820116164,5.96296593595742,100,1,5.96296593595742,5.96296593595742,"SC"
33839,4327,50,32,"E2","Yes","Low",NA,NA,"Q",2.10654,58,1.00205,2.23966738689563,4.71794893719113,100,1,4.71794893719113,4.71794893719113,"SC"
33868,4328,50,33,"E2","Yes","Low",NA,NA,"ND",0,58,1.0059,0.77818951578581,0,100,1,0,0,"SC"
33901,4329,50,34,"E2","Yes","Low",NA,NA,"Q",14.21467,58,1.0031,1.48107036875359,21.0529265386106,50,2,42.1058530772213,42.1058530772213,"SC"
33928,4330,50,35,"E2","Yes","Low",NA,NA,"Q",13.37083,58,1.004,1.14782953578407,15.3474335919477,50,2,30.6948671838955,30.6948671838955,"SC"
33765,4331,50,36,"E2","Yes","Low",NA,NA,"ND",0,58,1.0091,0.504540455289696,0,100,1,0,0,"SC"
33778,4332,50,38,"E2","Yes","Low",NA,NA,"ND",0,58,1.0027,1.70048820116164,0,100,1,0,0,"SC"
34028,4333,50,39,"E2","Yes","Low",NA,NA,"Q",1.15001,58,1.00465,0.9873802458358,1.13549715651363,100,1,1.13549715651363,1.13549715651363,"SC"
33764,4334,50,40,"E2","Yes","Low",NA,NA,"Q",9.54626,58,1.0051,0.90025845943847,8.59410132099909,100,1,8.59410132099909,8.59410132099909,"SC"
33776,4335,50,41,"E2","Yes","Low",NA,NA,"Q",9.15995,58,1.004,1.14782953578407,10.5140611563053,100,1,10.5140611563053,10.5140611563053,"SC"
33808,4336,50,42,"E2","Yes","Low",NA,NA,"Q",17.29398,58,1.0025,1.83652725725456,31.7608656564151,50,2,63.5217313128303,63.5217313128303,"SC"
33838,4337,50,43,"E2","Yes","Low",NA,NA,"Q",1.32363,58,1.0018,2.55073230174235,3.37622579655523,50,2,6.75245159311045,6.75245159311045,"SC"
33870,4338,50,44,"E2","Yes","Low",NA,NA,"ND",0,58,1.0014,3.27951295938291,0,50,2,0,0,"SC"
33896,4339,50,45,"E2","Yes","Low",NA,NA,"Q",11.15746,58,1.0025,1.83652725725456,20.4909794117274,50,2,40.9819588234548,40.9819588234548,"SC"
33929,4340,50,46,"E2","Yes","Low",NA,NA,"Q",12.99763,58,1.0044,1.04348139616735,13.5627850992666,50,2,27.1255701985332,27.1255701985332,"SC"
34025,4341,50,47,"E2","Yes","Low",NA,NA,"Q",26.07376,58,1.0053,0.866286442101174,22.5873447825999,50,2,45.1746895651998,45.1746895651998,"SC"
