"Sampling_Cat","ExperimentalGroup","ExperimentalUnit","AnimalID","Treatment","Sex","BS_Original","EvictionStatus","EvictionDate","UrineKingRemoval_DayDiff","UrineLastParturitionOirginalGroup_DayDiff","UrineIsol_DayDiff","UrinePairing_DayDiff","UrineEviction_DayDiff","UrineFirstConception_DayDiff","NextLitter_IndCount_Total","NextLitter_IndCount_Colony","UrineParturition_DayDiff","GestationStatus_Trimester","UrineDate","UrineNumber"
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,420,406,371,344,342,295,3,3,-125,"NotPregnant",2024-02-09,40442
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,434,420,385,358,356,309,3,3,-111,"NotPregnant",2024-02-23,40489
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,448,434,399,372,370,323,3,3,-97,"Conception",2024-03-08,40536
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,476,462,427,400,398,351,3,3,-69,"FirstTrimester",2024-04-05,40674
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,487,473,438,411,409,362,3,3,-58,"SecondTrimester",2024-04-16,40693
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,488,474,439,412,410,363,3,3,-57,"SecondTrimester",2024-04-17,40694
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,490,476,441,414,412,365,3,3,-55,"SecondTrimester",2024-04-19,40701
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,504,490,455,428,426,379,3,3,-41,"SecondTrimester",2024-05-03,40746
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,518,504,469,442,440,393,3,3,-27,"ThirdTrimester",2024-05-17,40796
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,532,518,483,456,454,407,3,3,-13,"ThirdTrimester",2024-05-31,40812
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,546,532,497,470,468,421,NA,NA,NA,"NotPregnant",2024-06-14,40842
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,553,539,504,477,475,428,NA,NA,NA,"NotPregnant",2024-06-21,40858
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,563,549,514,487,485,438,NA,NA,NA,"NotPregnant",2024-07-01,40875
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,570,556,521,494,492,445,NA,NA,NA,"NotPregnant",2024-07-08,40896
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,-36,-50,-85,-112,-114,-212,8,8,-50,"SecondTrimester",2022-11-10,34949
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,3,-11,-46,-73,-75,-173,8,8,-11,"ThirdTrimester",2022-12-19,35482
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,14,0,-35,-62,-64,-162,9,1,-247,"NotPregnant",2022-12-30,35588
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,16,2,-33,-60,-62,-160,9,1,-245,"NotPregnant",2023-01-01,35619
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,31,17,-18,-45,-47,-145,9,1,-230,"NotPregnant",2023-01-16,35822
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,36,22,-13,-40,-42,-140,9,1,-225,"NotPregnant",2023-01-21,35891
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,38,24,-11,-38,-40,-138,9,1,-223,"NotPregnant",2023-01-23,35923
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,40,26,-9,-36,-38,-136,9,1,-221,"NotPregnant",2023-01-25,35958
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,42,28,-7,-34,-36,-134,9,1,-219,"NotPregnant",2023-01-27,35980
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,44,30,-5,-32,-34,-132,9,1,-217,"NotPregnant",2023-01-29,35998
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,46,32,-3,-30,-32,-130,9,1,-215,"NotPregnant",2023-01-31,36019
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,48,34,-1,-28,-30,-128,9,1,-213,"NotPregnant",2023-02-02,36054
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,51,37,2,-25,-27,-125,9,1,-210,"NotPregnant",2023-02-05,36092
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,53,39,4,-23,-25,-123,9,1,-208,"NotPregnant",2023-02-07,36127
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,56,42,7,-20,-22,-120,9,1,-205,"NotPregnant",2023-02-10,36175
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,65,51,16,-11,-13,-111,9,1,-196,"NotPregnant",2023-02-19,36302
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,68,54,19,-8,-10,-108,9,1,-193,"NotPregnant",2023-02-22,36348
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,71,57,22,-5,-7,-105,9,1,-190,"NotPregnant",2023-02-25,36396
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,77,63,28,1,-1,-99,9,1,-184,"NotPregnant",2023-03-03,36464
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,79,65,30,3,1,-97,9,1,-182,"NotPregnant",2023-03-05,36498
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,81,67,32,5,3,-95,9,1,-180,"NotPregnant",2023-03-07,36531
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,83,69,34,7,5,-93,9,1,-178,"NotPregnant",2023-03-09,36553
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,85,71,36,9,7,-91,9,1,-176,"NotPregnant",2023-03-11,36582
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,87,73,38,11,9,-89,9,1,-174,"NotPregnant",2023-03-13,36615
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,89,75,40,13,11,-87,9,1,-172,"NotPregnant",2023-03-15,36643
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,91,77,42,15,13,-85,9,1,-170,"NotPregnant",2023-03-17,36678
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,99,85,50,23,21,-77,9,1,-162,"NotPregnant",2023-03-25,36796
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,105,91,56,29,27,-71,9,1,-156,"NotPregnant",2023-03-31,36886
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,113,99,64,37,35,-63,9,1,-148,"NotPregnant",2023-04-08,36992
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,119,105,70,43,41,-57,9,1,-142,"NotPregnant",2023-04-14,37084
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,132,118,83,56,54,-44,9,1,-129,"NotPregnant",2023-04-27,37264
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,139,125,90,63,61,-37,9,1,-122,"NotPregnant",2023-05-04,37328
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,147,133,98,71,69,-29,9,1,-114,"NotPregnant",2023-05-12,37449
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,166,152,117,90,88,-10,9,1,-95,"Conception",2023-05-31,37727
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,168,154,119,92,90,-8,9,1,-93,"Conception",2023-06-02,37745
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,172,158,123,96,94,-4,9,1,-89,"Conception",2023-06-06,37807
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,179,165,130,103,101,3,9,1,-82,"FirstTrimester",2023-06-13,37908
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,186,172,137,110,108,10,9,1,-75,"FirstTrimester",2023-06-20,37996
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,193,179,144,117,115,17,9,1,-68,"FirstTrimester",2023-06-27,38092
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,200,186,151,124,122,24,9,1,-61,"FirstTrimester",2023-07-04,38180
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,207,193,158,131,129,31,9,1,-54,"SecondTrimester",2023-07-11,38248
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,214,200,165,138,136,38,9,1,-47,"SecondTrimester",2023-07-18,38337
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,221,207,172,145,143,45,9,1,-40,"SecondTrimester",2023-07-25,38406
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,228,214,179,152,150,52,9,1,-33,"SecondTrimester",2023-08-01,38456
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,236,222,187,160,158,60,9,1,-25,"ThirdTrimester",2023-08-09,38531
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,243,229,194,167,165,67,9,1,-18,"ThirdTrimester",2023-08-16,38596
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,250,236,201,174,172,74,9,1,-11,"ThirdTrimester",2023-08-23,38694
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,258,244,209,182,180,82,9,1,-3,"ThirdTrimester",2023-08-31,38755
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,264,250,215,188,186,88,NA,NA,NA,"NotPregnant",2023-09-06,38809
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,270,256,221,194,192,94,NA,NA,NA,"NotPregnant",2023-09-12,38877
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,276,262,227,200,198,100,NA,NA,NA,"NotPregnant",2023-09-18,38963
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,304,290,255,228,226,128,NA,NA,NA,"NotPregnant",2023-10-16,39282
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,318,304,269,242,240,142,NA,NA,NA,"NotPregnant",2023-10-30,39398
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,332,318,283,256,254,156,NA,NA,NA,"NotPregnant",2023-11-13,39588
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,346,332,297,270,268,170,NA,NA,NA,"NotPregnant",2023-11-27,39752
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,360,346,311,284,282,184,NA,NA,NA,"NotPregnant",2023-12-11,39911
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,376,362,327,300,298,200,NA,NA,NA,"NotPregnant",2023-12-27,40058
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,389,375,340,313,311,213,NA,NA,NA,"NotPregnant",2024-01-09,40142
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,404,390,355,328,326,228,NA,NA,NA,"NotPregnant",2024-01-24,40327
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,418,404,369,342,340,242,NA,NA,NA,"NotPregnant",2024-02-07,40430
"Rapid_PreFirst","Bitburger",18,"DRF004","Queen","F","Breeder","Evictee",2023-03-04,432,418,383,356,354,256,NA,NA,NA,"NotPregnant",2024-02-21,40480
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,-40,-43,-104,-132,-136,-246,NA,NA,-332,"NotPregnant",2022-01-22,31030
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,-37,-40,-101,-129,-133,-243,NA,NA,-329,"NotPregnant",2022-01-25,31056
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,2,-1,-62,-90,-94,-204,NA,NA,-290,"NotPregnant",2022-03-05,31516
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,15,12,-49,-77,-81,-191,NA,NA,-277,"NotPregnant",2022-03-18,31687
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,31,28,-33,-61,-65,-175,NA,NA,-261,"NotPregnant",2022-04-03,31875
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,56,53,-8,-36,-40,-150,NA,NA,-236,"NotPregnant",2022-04-28,32234
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,65,62,1,-27,-31,-141,NA,NA,-227,"NotPregnant",2022-05-07,32348
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,68,65,4,-24,-28,-138,NA,NA,-224,"NotPregnant",2022-05-10,32382
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,71,68,7,-21,-25,-135,NA,NA,-221,"NotPregnant",2022-05-13,32424
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,73,70,9,-19,-23,-133,NA,NA,-219,"NotPregnant",2022-05-15,32458
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,75,72,11,-17,-21,-131,NA,NA,-217,"NotPregnant",2022-05-17,32486
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,78,75,14,-14,-18,-128,NA,NA,-214,"NotPregnant",2022-05-20,32522
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,80,77,16,-12,-16,-126,NA,NA,-212,"NotPregnant",2022-05-22,32551
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,83,80,19,-9,-13,-123,NA,NA,-209,"NotPregnant",2022-05-25,32601
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,86,83,22,-6,-10,-120,NA,NA,-206,"NotPregnant",2022-05-28,32633
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,89,86,25,-3,-7,-117,NA,NA,-203,"NotPregnant",2022-05-31,32669
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,91,88,27,-1,-5,-115,NA,NA,-201,"NotPregnant",2022-06-02,32694
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,93,90,29,1,-3,-113,NA,NA,-199,"NotPregnant",2022-06-04,32717
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,95,92,31,3,-1,-111,NA,NA,-197,"NotPregnant",2022-06-06,32743
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,97,94,33,5,1,-109,NA,NA,-195,"NotPregnant",2022-06-08,32760
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,99,96,35,7,3,-107,NA,NA,-193,"NotPregnant",2022-06-10,32791
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,101,98,37,9,5,-105,NA,NA,-191,"NotPregnant",2022-06-12,32816
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,103,100,39,11,7,-103,NA,NA,-189,"NotPregnant",2022-06-14,32838
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,105,102,41,13,9,-101,NA,NA,-187,"NotPregnant",2022-06-16,32864
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,107,104,43,15,11,-99,NA,NA,-185,"NotPregnant",2022-06-18,32895
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,109,106,45,17,13,-97,NA,NA,-183,"NotPregnant",2022-06-20,32927
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,111,108,47,19,15,-95,NA,NA,-181,"NotPregnant",2022-06-22,32958
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,113,110,49,21,17,-93,NA,NA,-179,"NotPregnant",2022-06-24,32984
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,126,123,62,34,30,-80,NA,NA,-166,"NotPregnant",2022-07-07,33186
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,133,130,69,41,37,-73,NA,NA,-159,"NotPregnant",2022-07-14,33287
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,140,137,76,48,44,-66,NA,NA,-152,"NotPregnant",2022-07-21,33396
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,147,144,83,55,51,-59,NA,NA,-145,"NotPregnant",2022-07-28,33498
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,154,151,90,62,58,-52,NA,NA,-138,"NotPregnant",2022-08-04,33593
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,163,160,99,71,67,-43,NA,NA,-129,"NotPregnant",2022-08-13,33719
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,168,165,104,76,72,-38,NA,NA,-124,"NotPregnant",2022-08-18,33789
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,175,172,111,83,79,-31,NA,NA,-117,"NotPregnant",2022-08-25,33900
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,180,177,116,88,84,-26,NA,NA,-112,"NotPregnant",2022-08-30,33951
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,187,184,123,95,91,-19,NA,NA,-105,"NotPregnant",2022-09-06,34058
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,194,191,130,102,98,-12,NA,NA,-98,"NotPregnant",2022-09-13,34171
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,200,197,136,108,104,-6,NA,NA,-92,"NotPregnant",2022-09-19,34256
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,207,204,143,115,111,1,NA,NA,-85,"NotPregnant",2022-09-26,34348
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,221,218,157,129,125,15,NA,NA,-71,"NotPregnant",2022-10-10,34561
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,235,232,171,143,139,29,NA,NA,-57,"NotPregnant",2022-10-24,34745
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,242,239,178,150,146,36,NA,NA,-50,"NotPregnant",2022-10-31,34846
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,249,246,185,157,153,43,NA,NA,-43,"NotPregnant",2022-11-07,34933
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,256,253,192,164,160,50,NA,NA,-36,"NotPregnant",2022-11-14,35023
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,263,260,199,171,167,57,NA,NA,-29,"NotPregnant",2022-11-21,35092
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,271,268,207,179,175,65,NA,NA,-21,"NotPregnant",2022-11-29,35195
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,278,275,214,186,182,72,NA,NA,-14,"NotPregnant",2022-12-06,35307
"Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,285,282,221,193,189,79,NA,NA,-7,"NotPregnant",2022-12-13,35399
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,1,-2,-63,-91,-95,NA,NA,NA,NA,"NotPregnant",2022-03-04,31502
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,8,5,-56,-84,-88,NA,NA,NA,NA,"NotPregnant",2022-03-11,31602
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,12,9,-52,-80,-84,NA,NA,NA,NA,"NotPregnant",2022-03-15,31652
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,14,11,-50,-78,-82,NA,NA,NA,NA,"NotPregnant",2022-03-17,31682
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,31,28,-33,-61,-65,NA,NA,NA,NA,"NotPregnant",2022-04-03,31884
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,56,53,-8,-36,-40,NA,NA,NA,NA,"NotPregnant",2022-04-28,32239
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,65,62,1,-27,-31,NA,NA,NA,NA,"NotPregnant",2022-05-07,32349
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,68,65,4,-24,-28,NA,NA,NA,NA,"NotPregnant",2022-05-10,32384
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,71,68,7,-21,-25,NA,NA,NA,NA,"NotPregnant",2022-05-13,32426
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,73,70,9,-19,-23,NA,NA,NA,NA,"NotPregnant",2022-05-15,32462
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,75,72,11,-17,-21,NA,NA,NA,NA,"NotPregnant",2022-05-17,32493
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,78,75,14,-14,-18,NA,NA,NA,NA,"NotPregnant",2022-05-20,32534
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,80,77,16,-12,-16,NA,NA,NA,NA,"NotPregnant",2022-05-22,32563
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,83,80,19,-9,-13,NA,NA,NA,NA,"NotPregnant",2022-05-25,32600
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,86,83,22,-6,-10,NA,NA,NA,NA,"NotPregnant",2022-05-28,32635
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,89,86,25,-3,-7,NA,NA,NA,NA,"NotPregnant",2022-05-31,32671
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,91,88,27,-1,-5,NA,NA,NA,NA,"NotPregnant",2022-06-02,32695
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,93,90,29,1,-3,NA,NA,NA,NA,"NotPregnant",2022-06-04,32727
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,95,92,31,3,-1,NA,NA,NA,NA,"NotPregnant",2022-06-06,32747
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,97,94,33,5,1,NA,NA,NA,NA,"NotPregnant",2022-06-08,32766
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,99,96,35,7,3,NA,NA,NA,NA,"NotPregnant",2022-06-10,32796
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,101,98,37,9,5,NA,NA,NA,NA,"NotPregnant",2022-06-12,32817
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,103,100,39,11,7,NA,NA,NA,NA,"NotPregnant",2022-06-14,32846
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,105,102,41,13,9,NA,NA,NA,NA,"NotPregnant",2022-06-16,32875
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,107,104,43,15,11,NA,NA,NA,NA,"NotPregnant",2022-06-18,32906
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,109,106,45,17,13,NA,NA,NA,NA,"NotPregnant",2022-06-20,32934
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,111,108,47,19,15,NA,NA,NA,NA,"NotPregnant",2022-06-22,32963
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,113,110,49,21,17,NA,NA,NA,NA,"NotPregnant",2022-06-24,32993
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,188,185,124,96,92,NA,NA,NA,NA,"NotPregnant",2022-09-07,34082
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,279,276,215,187,183,NA,NA,NA,NA,"NotPregnant",2022-12-07,35319
"Rapid_PreFirst","Firestone",10,"SOF002","Sub","F","Helper","Evictee",2022-06-07,316,313,252,224,220,NA,NA,NA,NA,"NotPregnant",2023-01-13,35771
