"AnimalID","Date","DateType","Weight_DayDiff","Weight","WeightDiff_Type"
"MBF004",2023-01-16,"Urine",0,132,"BeforeAfter"
"MBF004",2023-01-21,"Urine",0,124,"BeforeAfter"
"MBF004",2023-02-05,"Urine",0,124,"BeforeAfter"
"MBF004",2023-02-07,"Urine",0,122,"BeforeAfter"
"MBF004",2023-02-10,"Urine",0,122,"BeforeAfter"
"MBF004",2023-02-19,"Urine",0,121,"BeforeAfter"
"MBF004",2023-02-22,"Urine",0,128,"BeforeAfter"
"MBF004",2023-02-25,"Urine",0,129,"BeforeAfter"
"MBF004",2023-03-03,"Urine",0,131,"BeforeAfter"
"MBF004",2023-03-05,"Urine",0,129,"BeforeAfter"
"MBF004",2023-03-07,"Urine",0,127,"BeforeAfter"
"MBF004",2023-03-09,"Urine",0,128,"BeforeAfter"
"MBF004",2023-03-11,"Urine",0,131,"BeforeAfter"
"MBF004",2023-03-13,"Urine",0,124,"BeforeAfter"
"MBF004",2023-03-15,"Urine",0,125.3333,"BeforeAfter"
"MBF004",2023-03-17,"Urine",0,126,"BeforeAfter"
"MBF004",2023-03-25,"Urine",0,124,"BeforeAfter"
"MBF004",2023-04-08,"Urine",0,120,"BeforeAfter"
"MBF004",2023-04-14,"Urine",0,120.5,"BeforeAfter"
"MBF004",2023-04-27,"Urine",0,123,"BeforeAfter"
"MBF004",2023-05-04,"Urine",0,124,"BeforeAfter"
"MBF004",2023-05-12,"Urine",0,136,"BeforeAfter"
"MBF004",2023-05-18,"Urine",0,136,"BeforeAfter"
"MBF004",2023-05-24,"Urine",0,139,"BeforeAfter"
"MBF004",2023-05-30,"Urine",0,136,"BeforeAfter"
"MBF004",2023-06-01,"Urine",0,132,"BeforeAfter"
"MBF004",2023-06-08,"Urine",0,131.5,"BeforeAfter"
"MBF004",2023-06-15,"Urine",0,141,"BeforeAfter"
"MBF004",2023-06-22,"Urine",0,147,"BeforeAfter"
"MBF004",2023-06-29,"Urine",0,145,"BeforeAfter"
"MBF004",2023-07-06,"Urine",0,154,"BeforeAfter"
"MBF004",2023-07-13,"Urine",0,167,"BeforeAfter"
"MBF004",2023-07-16,"Urine",0,122,"BeforeAfter"
"MBF004",2023-07-20,"Urine",0,132,"BeforeAfter"
"MBF004",2023-07-28,"Urine",0,123.5,"BeforeAfter"
"MBF004",2023-08-10,"Urine",0,128,"BeforeAfter"
"MBF004",2023-08-24,"Urine",0,124,"BeforeAfter"
"MBF004",2023-09-07,"Urine",0,119,"BeforeAfter"
"MBF004",2023-09-23,"Urine",0,119,"BeforeAfter"
"MBF004",2023-10-03,"Urine",0,116,"BeforeAfter"
"MBF004",2023-10-19,"Urine",0,121,"BeforeAfter"
"G10M034",2022-10-16,"Urine",0,138,"BeforeAfter"
"G10M034",2022-10-20,"Urine",0,143,"BeforeAfter"
"G10M034",2022-12-29,"Urine",0,146,"BeforeAfter"
"G10M034",2023-01-05,"Urine",0,148,"BeforeAfter"
"G10M034",2023-01-19,"Urine",0,161,"BeforeAfter"
"G10M034",2023-02-02,"Urine",0,161,"BeforeAfter"
"G10M034",2023-02-16,"Urine",0,162,"BeforeAfter"
"G10M034",2023-03-02,"Urine",0,161,"BeforeAfter"
"G10M034",2023-03-05,"Urine",0,164,"BeforeAfter"
"G10M034",2023-03-11,"Urine",0,157,"BeforeAfter"
"G10M034",2023-03-12,"Urine",0,157,"BeforeAfter"
"G10M034",2023-03-26,"Urine",0,158,"BeforeAfter"
"G10M034",2023-04-01,"Urine",0,165,"BeforeAfter"
"G10M034",2023-10-16,"Urine",0,138,"BeforeAfter"
"G10M034",2023-10-19,"Urine",0,149,"BeforeAfter"
"GOF025",2022-12-16,"Urine",0,158,"BeforeAfter"
"GOF025",2022-12-31,"Urine",0,162,"BeforeAfter"
"GOF025",2023-01-17,"Urine",0,158,"BeforeAfter"
"GOF025",2023-01-20,"Urine",0,152,"BeforeAfter"
"GOF025",2023-01-22,"Urine",0,149,"BeforeAfter"
"GOF025",2023-01-24,"Urine",0,150,"BeforeAfter"
"GOF025",2023-01-26,"Urine",0,152,"BeforeAfter"
"GOF025",2023-01-29,"Urine",0,152,"BeforeAfter"
"GOF025",2023-01-31,"Urine",0,152,"BeforeAfter"
"GOF025",2023-02-02,"Urine",0,149,"BeforeAfter"
"GOF025",2023-02-05,"Urine",0,150,"BeforeAfter"
"GOF025",2023-02-07,"Urine",0,148,"BeforeAfter"
"GOF025",2023-02-10,"Urine",0,151,"BeforeAfter"
"GOF025",2023-02-19,"Urine",0,150,"BeforeAfter"
"GOF025",2023-02-22,"Urine",0,149,"BeforeAfter"
"GOF025",2023-02-25,"Urine",0,150,"BeforeAfter"
"GOF025",2023-03-03,"Urine",0,140.5,"BeforeAfter"
"GOF025",2023-03-04,"Urine",0,147,"BeforeAfter"
"GOF025",2023-03-05,"Urine",0,152,"BeforeAfter"
"GOF025",2023-03-07,"Urine",0,155,"BeforeAfter"
"GOF025",2023-03-09,"Urine",0,151,"BeforeAfter"
"GOF025",2023-03-11,"Urine",0,152,"BeforeAfter"
"GOF025",2023-03-13,"Urine",0,154,"BeforeAfter"
"GOF025",2023-03-15,"Urine",0,153,"BeforeAfter"
"GOF025",2023-03-17,"Urine",0,155,"BeforeAfter"
"GOF025",2023-03-25,"Urine",0,154,"BeforeAfter"
"GOF025",2023-03-31,"Urine",0,155,"BeforeAfter"
"GOF025",2023-04-08,"Urine",0,163,"BeforeAfter"
"GOF025",2023-04-14,"Urine",0,161,"BeforeAfter"
"GOF025",2023-04-27,"Urine",0,161.3333,"BeforeAfter"
"GOF025",2023-05-05,"Urine",0,160,"BeforeAfter"
"GOF025",2023-05-12,"Urine",0,150,"BeforeAfter"
"GOF025",2023-06-03,"Urine",0,165,"BeforeAfter"
"GOF025",2023-08-12,"Urine",0,168,"BeforeAfter"
"GOF025",2023-08-16,"Urine",0,160.5,"BeforeAfter"
"GOF025",2023-08-25,"Urine",0,167,"BeforeAfter"
"GOF025",2023-09-09,"Urine",0,166,"BeforeAfter"
"GOF025",2023-10-06,"Urine",0,171,"BeforeAfter"
"GOF025",2023-10-20,"Urine",0,169,"BeforeAfter"
"ABF002",2022-12-16,"Urine",0,132,"BeforeAfter"
"ABF002",2022-12-31,"Urine",0,141,"BeforeAfter"
"ABF002",2023-01-10,"Urine",0,139,"BeforeAfter"
"ABF002",2023-01-17,"Urine",0,139,"BeforeAfter"
"ABF002",2023-01-22,"Urine",0,136,"BeforeAfter"
"ABF002",2023-01-24,"Urine",0,136,"BeforeAfter"
"ABF002",2023-01-29,"Urine",0,136,"BeforeAfter"
"ABF002",2023-02-05,"Urine",0,145,"BeforeAfter"
"ABF002",2023-02-07,"Urine",0,143,"BeforeAfter"
"ABF002",2023-02-10,"Urine",0,147,"BeforeAfter"
"ABF002",2023-02-19,"Urine",0,142,"BeforeAfter"
"ABF002",2023-02-22,"Urine",0,143,"BeforeAfter"
"ABF002",2023-02-25,"Urine",0,140,"BeforeAfter"
"ABF002",2023-03-03,"Urine",0,144.5,"BeforeAfter"
"ABF002",2023-03-04,"Urine",0,145,"BeforeAfter"
"ABF002",2023-03-05,"Urine",0,141,"BeforeAfter"
"ABF002",2023-03-07,"Urine",0,147,"BeforeAfter"
"ABF002",2023-03-09,"Urine",0,147,"BeforeAfter"
"ABF002",2023-03-11,"Urine",0,147,"BeforeAfter"
"ABF002",2023-03-13,"Urine",0,148,"BeforeAfter"
"ABF002",2023-03-15,"Urine",0,149,"BeforeAfter"
"ABF002",2023-03-17,"Urine",0,147,"BeforeAfter"
"ABF002",2023-03-25,"Urine",0,145,"BeforeAfter"
"ABF002",2023-03-31,"Urine",0,151,"BeforeAfter"
"ABF002",2023-04-08,"Urine",0,164,"BeforeAfter"
"ABF002",2023-04-14,"Urine",0,164.5,"BeforeAfter"
"ABF002",2023-04-21,"Urine",0,165,"BeforeAfter"
"ABF002",2023-04-27,"Urine",0,162,"BeforeAfter"
"ABF002",2023-05-04,"Urine",0,164,"BeforeAfter"
"ABF002",2023-05-12,"Urine",0,174,"BeforeAfter"
"ABF002",2023-05-18,"Urine",0,167,"BeforeAfter"
"ABF002",2023-05-24,"Urine",0,179,"BeforeAfter"
"ABF002",2023-06-01,"Urine",0,177,"BeforeAfter"
"ABF002",2023-06-08,"Urine",0,176.5,"BeforeAfter"
"ABF002",2023-06-14,"Urine",0,158,"BeforeAfter"
"ABF002",2023-06-19,"Urine",0,156,"BeforeAfter"
"ABF002",2023-06-28,"Urine",0,154,"BeforeAfter"
"ABF002",2023-08-10,"Urine",0,140,"BeforeAfter"
"ABF002",2023-08-24,"Urine",0,145,"BeforeAfter"
"ABF002",2023-09-07,"Urine",0,158,"BeforeAfter"
"ABF002",2023-09-08,"Urine",0,157,"BeforeAfter"
"ABF002",2023-09-28,"Urine",0,157,"BeforeAfter"
"ABF002",2023-10-03,"Urine",0,165,"BeforeAfter"
"ABF002",2023-10-12,"Urine",0,172,"BeforeAfter"
"ABF002",2023-10-19,"Urine",0,176,"BeforeAfter"
"MOM001",2022-12-22,"Urine",0,233,"BeforeAfter"
"MOM001",2022-12-31,"Urine",0,226,"BeforeAfter"
"MOM001",2023-01-05,"Urine",0,220,"BeforeAfter"
"MOM001",2023-01-19,"Urine",0,231,"BeforeAfter"
"MOM001",2023-02-02,"Urine",0,222,"BeforeAfter"
"MOM001",2023-02-16,"Urine",0,229,"BeforeAfter"
"MOM001",2023-03-02,"Urine",0,228,"BeforeAfter"
"MOM001",2023-03-04,"Urine",0,227,"BeforeAfter"
"MOM001",2023-03-10,"Urine",0,242,"BeforeAfter"
"MOM001",2023-03-18,"Urine",0,237,"BeforeAfter"
"MOM001",2023-04-01,"Urine",0,245,"BeforeAfter"
"MBF003",2022-12-19,"Urine",0,171,"BeforeAfter"
"MBF003",2022-12-30,"Urine",0,172,"BeforeAfter"
"MBF003",2023-01-16,"Urine",0,175,"BeforeAfter"
"MBF003",2023-01-21,"Urine",0,176,"BeforeAfter"
"MBF003",2023-02-05,"Urine",0,172,"BeforeAfter"
"MBF003",2023-02-07,"Urine",0,172,"BeforeAfter"
"MBF003",2023-02-10,"Urine",0,173,"BeforeAfter"
"MBF003",2023-02-19,"Urine",0,172,"BeforeAfter"
"MBF003",2023-02-22,"Urine",0,169,"BeforeAfter"
"MBF003",2023-02-25,"Urine",0,171,"BeforeAfter"
"MBF003",2023-03-03,"Urine",0,160,"BeforeAfter"
"MBF003",2023-03-05,"Urine",0,164,"BeforeAfter"
"MBF003",2023-03-07,"Urine",0,162,"BeforeAfter"
"MBF003",2023-03-09,"Urine",0,165,"BeforeAfter"
"MBF003",2023-03-11,"Urine",0,166,"BeforeAfter"
"MBF003",2023-03-13,"Urine",0,164,"BeforeAfter"
"MBF003",2023-03-15,"Urine",0,164.3333,"BeforeAfter"
"MBF003",2023-03-17,"Urine",0,166,"BeforeAfter"
"MBF003",2023-03-19,"Urine",0,159,"BeforeAfter"
"MBF003",2023-03-21,"Urine",0,164,"BeforeAfter"
"MBF003",2023-03-31,"Urine",0,164,"BeforeAfter"
"MBF003",2023-04-08,"Urine",0,167,"BeforeAfter"
"MBF003",2023-04-14,"Urine",0,164.5,"BeforeAfter"
"MBF003",2023-04-26,"Urine",0,166,"BeforeAfter"
"MBF003",2023-05-04,"Urine",0,175,"BeforeAfter"
"MBF003",2023-05-12,"Urine",0,173,"BeforeAfter"
"MBF003",2023-05-18,"Urine",0,182,"BeforeAfter"
"MBF003",2023-05-24,"Urine",0,184,"BeforeAfter"
"MBF003",2023-06-01,"Urine",0,194,"BeforeAfter"
"MBF003",2023-06-06,"Urine",0,167,"BeforeAfter"
"MBF003",2023-06-08,"Urine",0,155,"BeforeAfter"
"MBF003",2023-06-11,"Urine",0,164,"BeforeAfter"
"MBF003",2023-06-14,"Urine",0,159,"BeforeAfter"
"MBF003",2023-06-19,"Urine",0,156,"BeforeAfter"
"MBF003",2023-08-10,"Urine",0,136,"BeforeAfter"
"MBF003",2023-08-24,"Urine",0,135,"BeforeAfter"
"MBF003",2023-09-07,"Urine",0,147,"BeforeAfter"
"MBF003",2023-09-14,"Urine",0,148,"BeforeAfter"
"MBF003",2023-09-28,"Urine",0,153,"BeforeAfter"
"MBF003",2023-10-03,"Urine",0,152,"BeforeAfter"
"MBF003",2023-10-12,"Urine",0,157,"BeforeAfter"
"MBF003",2023-10-19,"Urine",0,165,"BeforeAfter"
"MBF006",2022-12-20,"Urine",0,157,"BeforeAfter"
"MBF006",2022-12-30,"Urine",0,158,"BeforeAfter"
"MBF006",2023-01-16,"Urine",0,155,"BeforeAfter"
"MBF006",2023-01-21,"Urine",0,152,"BeforeAfter"
"MBF006",2023-02-05,"Urine",0,156,"BeforeAfter"
"MBF006",2023-02-07,"Urine",0,160,"BeforeAfter"
"MBF006",2023-02-10,"Urine",0,162,"BeforeAfter"
"MBF006",2023-02-19,"Urine",0,157,"BeforeAfter"
"MBF006",2023-02-22,"Urine",0,159,"BeforeAfter"
"MBF006",2023-02-25,"Urine",0,166,"BeforeAfter"
"MBF006",2023-03-05,"Urine",0,154,"BeforeAfter"
"MBF006",2023-03-07,"Urine",0,152,"BeforeAfter"
"MBF006",2023-03-09,"Urine",0,157,"BeforeAfter"
"MBF006",2023-03-11,"Urine",0,160,"BeforeAfter"
"MBF006",2023-03-13,"Urine",0,164,"BeforeAfter"
"MBF006",2023-03-15,"Urine",0,163.5,"BeforeAfter"
"MBF006",2023-03-17,"Urine",0,168,"BeforeAfter"
"MBF006",2023-03-19,"Urine",0,168,"BeforeAfter"
"MBF006",2023-03-21,"Urine",0,165,"BeforeAfter"
"MBF006",2023-03-31,"Urine",0,172,"BeforeAfter"
"MBF006",2023-04-08,"Urine",0,177,"BeforeAfter"
"MBF006",2023-04-14,"Urine",0,171.5,"BeforeAfter"
"MBF006",2023-04-27,"Urine",0,166,"BeforeAfter"
"MBF006",2023-05-04,"Urine",0,170,"BeforeAfter"
"MBF006",2023-05-12,"Urine",0,176,"BeforeAfter"
"MBF006",2023-05-31,"Urine",0,178,"BeforeAfter"
"MBF006",2023-06-10,"Urine",0,164,"BeforeAfter"
"MBF006",2023-07-08,"Urine",0,157,"BeforeAfter"
"MBF006",2023-08-12,"Urine",0,166,"BeforeAfter"
"MBF006",2023-08-25,"Urine",0,158,"BeforeAfter"
"MBF006",2023-09-09,"Urine",0,169,"BeforeAfter"
"MBF006",2023-09-24,"Urine",0,158,"BeforeAfter"
"MBF006",2023-10-06,"Urine",0,161,"BeforeAfter"
"MBF006",2023-10-20,"Urine",0,160,"BeforeAfter"
"GOM013",2022-12-13,"Urine",0,194,"BeforeAfter"
"GOM013",2023-01-12,"Urine",0,184,"BeforeAfter"
"GOM013",2023-01-26,"Urine",0,188,"BeforeAfter"
"GOM013",2023-02-09,"Urine",0,192,"BeforeAfter"
"GOM013",2023-02-23,"Urine",0,197,"BeforeAfter"
"GOM013",2023-03-02,"Urine",0,197,"BeforeAfter"
"GOM013",2023-03-11,"Urine",0,200,"BeforeAfter"
"GOM013",2023-03-22,"Urine",0,192,"BeforeAfter"
"GOM013",2023-03-25,"Urine",0,196,"BeforeAfter"
"ORF005",2022-12-19,"Urine",0,185,"BeforeAfter"
"ORF005",2022-12-30,"Urine",0,189,"BeforeAfter"
"ORF005",2023-01-16,"Urine",0,181,"BeforeAfter"
"ORF005",2023-01-23,"Urine",0,185,"BeforeAfter"
"ORF005",2023-02-05,"Urine",0,180,"BeforeAfter"
"ORF005",2023-02-07,"Urine",0,178,"BeforeAfter"
"ORF005",2023-02-10,"Urine",0,182,"BeforeAfter"
"ORF005",2023-02-19,"Urine",0,185,"BeforeAfter"
"ORF005",2023-02-22,"Urine",0,184,"BeforeAfter"
"ORF005",2023-02-25,"Urine",0,173,"BeforeAfter"
"ORF005",2023-03-03,"Urine",0,169,"BeforeAfter"
"ORF005",2023-03-05,"Urine",0,168,"BeforeAfter"
"ORF005",2023-03-07,"Urine",0,180,"BeforeAfter"
"ORF005",2023-03-09,"Urine",0,178,"BeforeAfter"
"ORF005",2023-03-13,"Urine",0,173,"BeforeAfter"
"ORF005",2023-03-15,"Urine",0,173.5,"BeforeAfter"
"ORF005",2023-03-17,"Urine",0,170,"BeforeAfter"
"ORF005",2023-03-19,"Urine",0,170,"BeforeAfter"
"ORF005",2023-03-21,"Urine",0,168,"BeforeAfter"
"ORF005",2023-03-22,"Urine",0,172,"BeforeAfter"
"ORF005",2023-03-31,"Urine",0,177,"BeforeAfter"
"ORF005",2023-04-08,"Urine",0,171,"BeforeAfter"
"ORF005",2023-04-14,"Urine",0,169,"BeforeAfter"
"ORF005",2023-04-27,"Urine",0,174,"BeforeAfter"
"ORF005",2023-05-03,"Urine",0,180,"BeforeAfter"
"ORF005",2023-05-12,"Urine",0,188,"BeforeAfter"
"ORF005",2023-05-18,"Urine",0,186,"BeforeAfter"
"ORF005",2023-05-24,"Urine",0,193,"BeforeAfter"
"ORF005",2023-06-01,"Urine",0,191,"BeforeAfter"
"ORF005",2023-06-08,"Urine",0,201.5,"BeforeAfter"
"ORF005",2023-06-14,"Urine",0,176,"BeforeAfter"
"ORF005",2023-06-19,"Urine",0,171,"BeforeAfter"
"ORF005",2023-06-28,"Urine",0,163,"BeforeAfter"
"ORF005",2023-08-10,"Urine",0,168,"BeforeAfter"
"ORF005",2023-08-17,"Urine",0,168,"BeforeAfter"
"ORF005",2023-08-24,"Urine",0,186,"BeforeAfter"
"ORF005",2023-09-07,"Urine",0,194,"BeforeAfter"
"ORF005",2023-09-14,"Urine",0,175,"BeforeAfter"
"ORF005",2023-09-25,"Urine",0,162,"BeforeAfter"
"ORF005",2023-09-28,"Urine",0,170,"BeforeAfter"
"ORF005",2023-10-03,"Urine",0,169,"BeforeAfter"
"ORF005",2023-10-19,"Urine",0,153,"BeforeAfter"
"ORF018",2022-12-05,"Urine",0,129,"BeforeAfter"
"ORF018",2022-12-11,"Urine",0,126,"BeforeAfter"
"ORF018",2022-12-21,"Urine",0,130,"BeforeAfter"
"ORF018",2023-01-17,"Urine",0,141,"BeforeAfter"
"ORF018",2023-01-23,"Urine",0,139,"BeforeAfter"
"ORF018",2023-02-05,"Urine",0,142,"BeforeAfter"
"ORF018",2023-02-07,"Urine",0,141,"BeforeAfter"
"ORF018",2023-02-10,"Urine",0,134,"BeforeAfter"
"ORF018",2023-02-19,"Urine",0,133,"BeforeAfter"
"ORF018",2023-02-22,"Urine",0,140,"BeforeAfter"
"ORF018",2023-02-25,"Urine",0,139,"BeforeAfter"
"ORF018",2023-03-03,"Urine",0,139,"BeforeAfter"
"ORF018",2023-03-05,"Urine",0,140,"BeforeAfter"
"ORF018",2023-03-07,"Urine",0,131,"BeforeAfter"
"ORF018",2023-03-09,"Urine",0,128,"BeforeAfter"
"ORF018",2023-03-11,"Urine",0,133,"BeforeAfter"
"ORF018",2023-03-13,"Urine",0,127,"BeforeAfter"
"ORF018",2023-03-15,"Urine",0,130,"BeforeAfter"
"ORF018",2023-03-17,"Urine",0,133,"BeforeAfter"
"ORF018",2023-03-19,"Urine",0,128,"BeforeAfter"
"ORF018",2023-03-21,"Urine",0,129,"BeforeAfter"
"ORF018",2023-03-31,"Urine",0,138,"BeforeAfter"
"ORF018",2023-04-08,"Urine",0,134,"BeforeAfter"
"ORF018",2023-04-14,"Urine",0,139,"BeforeAfter"
"ORF018",2023-04-27,"Urine",0,142,"BeforeAfter"
"ORF018",2023-05-12,"Urine",0,147,"BeforeAfter"
"ORF018",2023-05-31,"Urine",0,145,"BeforeAfter"
"ORF018",2023-06-04,"Urine",0,147,"BeforeAfter"
"ORF018",2023-06-08,"Urine",0,148,"BeforeAfter"
"ORF018",2023-08-12,"Urine",0,150,"BeforeAfter"
"ORF018",2023-08-25,"Urine",0,146,"BeforeAfter"
"ORF018",2023-09-09,"Urine",0,153,"BeforeAfter"
"ORF018",2023-09-24,"Urine",0,149,"BeforeAfter"
"ORF018",2023-10-20,"Urine",0,154,"BeforeAfter"
"VGF002",2022-11-28,"Urine",0,132.5,"BeforeAfter"
"VGF002",2022-12-09,"Urine",0,147,"BeforeAfter"
"VGF002",2022-12-19,"Urine",0,153,"BeforeAfter"
"VGF002",2022-12-23,"Urine",0,157,"BeforeAfter"
"VGF002",2022-12-30,"Urine",0,165,"BeforeAfter"
"VGF002",2023-01-06,"Urine",0,174,"BeforeAfter"
"VGF002",2023-01-12,"Urine",0,175,"BeforeAfter"
"VGF002",2023-01-16,"Urine",0,140,"BeforeAfter"
"VGF002",2023-01-21,"Urine",0,132,"BeforeAfter"
"VGF002",2023-01-22,"Urine",0,142,"BeforeAfter"
"VGF002",2023-01-24,"Urine",0,139,"BeforeAfter"
"VGF002",2023-01-26,"Urine",0,138,"BeforeAfter"
"VGF002",2023-01-29,"Urine",0,133,"BeforeAfter"
"VGF002",2023-01-31,"Urine",0,134,"BeforeAfter"
"VGF002",2023-02-02,"Urine",0,136,"BeforeAfter"
"VGF002",2023-02-05,"Urine",0,131,"BeforeAfter"
"VGF002",2023-02-07,"Urine",0,136,"BeforeAfter"
"VGF002",2023-02-10,"Urine",0,139,"BeforeAfter"
"VGF002",2023-02-19,"Urine",0,140,"BeforeAfter"
"VGF002",2023-02-22,"Urine",0,140,"BeforeAfter"
"VGF002",2023-02-25,"Urine",0,142,"BeforeAfter"
"VGF002",2023-03-03,"Urine",0,143,"BeforeAfter"
"VGF002",2023-03-05,"Urine",0,151,"BeforeAfter"
"VGF002",2023-03-07,"Urine",0,147,"BeforeAfter"
"VGF002",2023-03-09,"Urine",0,143,"BeforeAfter"
"VGF002",2023-03-11,"Urine",0,144,"BeforeAfter"
"VGF002",2023-03-13,"Urine",0,140,"BeforeAfter"
"VGF002",2023-03-15,"Urine",0,146,"BeforeAfter"
"VGF002",2023-03-17,"Urine",0,141,"BeforeAfter"
"VGF002",2023-03-19,"Urine",0,150,"BeforeAfter"
"VGF002",2023-03-21,"Urine",0,150,"BeforeAfter"
"VGF002",2023-03-25,"Urine",0,143,"BeforeAfter"
"VGF002",2023-03-28,"Urine",0,142,"BeforeAfter"
"VGF002",2023-04-04,"Urine",0,146,"BeforeAfter"
"VGF002",2023-04-12,"Urine",0,145,"BeforeAfter"
"VGF002",2023-04-18,"Urine",0,155,"BeforeAfter"
"VGF002",2023-04-19,"Urine",0,155,"BeforeAfter"
"VGF002",2023-04-25,"Urine",0,153.5,"BeforeAfter"
"VGF002",2023-05-02,"Urine",0,169,"BeforeAfter"
"VGF002",2023-05-16,"Urine",0,184,"BeforeAfter"
"VGF002",2023-05-25,"Urine",0,190,"BeforeAfter"
"VGF002",2023-05-30,"Urine",0,198,"BeforeAfter"
"VGF002",2023-06-05,"Urine",0,158,"BeforeAfter"
"VGF002",2023-06-11,"Urine",0,146,"BeforeAfter"
"VGF002",2023-06-14,"Urine",0,144,"BeforeAfter"
"VGF002",2023-06-19,"Urine",0,142,"BeforeAfter"
"VGF002",2023-06-28,"Urine",0,141,"BeforeAfter"
"VGF002",2023-08-01,"Urine",0,152,"BeforeAfter"
"VGF002",2023-08-10,"Urine",0,149,"BeforeAfter"
"VGF002",2023-08-24,"Urine",0,164,"BeforeAfter"
"VGF002",2023-09-07,"Urine",0,177,"BeforeAfter"
"VGF002",2023-09-14,"Urine",0,176,"BeforeAfter"
"VGF002",2023-09-23,"Urine",0,134,"BeforeAfter"
"VGF002",2023-09-28,"Urine",0,136.5,"BeforeAfter"
"ORF017",2022-12-21,"Urine",0,102,"BeforeAfter"
"ORF017",2022-12-30,"Urine",0,101,"BeforeAfter"
"ORF017",2023-01-16,"Urine",0,100,"BeforeAfter"
"ORF017",2023-01-23,"Urine",0,99,"BeforeAfter"
"ORF017",2023-02-07,"Urine",0,100,"BeforeAfter"
"ORF017",2023-02-10,"Urine",0,95,"BeforeAfter"
"ORF017",2023-02-19,"Urine",0,93,"BeforeAfter"
"ORF017",2023-02-22,"Urine",0,98,"BeforeAfter"
"ORF017",2023-02-25,"Urine",0,102,"BeforeAfter"
"ORF017",2023-03-03,"Urine",0,100,"BeforeAfter"
"ORF017",2023-03-05,"Urine",0,105,"BeforeAfter"
"ORF017",2023-03-07,"Urine",0,100,"BeforeAfter"
"ORF017",2023-03-09,"Urine",0,103,"BeforeAfter"
"ORF017",2023-03-11,"Urine",0,100,"BeforeAfter"
"ORF017",2023-03-13,"Urine",0,97,"BeforeAfter"
"ORF017",2023-03-15,"Urine",0,104,"BeforeAfter"
"ORF017",2023-03-17,"Urine",0,104,"BeforeAfter"
"ORF017",2023-03-19,"Urine",0,98,"BeforeAfter"
"ORF017",2023-03-21,"Urine",0,101,"BeforeAfter"
"ORF017",2023-03-25,"Urine",0,106,"BeforeAfter"
"ORF017",2023-03-28,"Urine",0,97,"BeforeAfter"
"ORF017",2023-04-04,"Urine",0,106,"BeforeAfter"
"ORF017",2023-04-12,"Urine",0,109,"BeforeAfter"
"ORF017",2023-04-18,"Urine",0,117,"BeforeAfter"
"ORF017",2023-04-25,"Urine",0,111.5,"BeforeAfter"
"ORF017",2023-05-02,"Urine",0,114,"BeforeAfter"
"ORF017",2023-05-16,"Urine",0,118,"BeforeAfter"
"ORF017",2023-05-25,"Urine",0,116.5,"BeforeAfter"
"ORF017",2023-05-30,"Urine",0,120,"BeforeAfter"
"ORF017",2023-06-06,"Urine",0,121,"BeforeAfter"
"ORF017",2023-06-13,"Urine",0,121,"BeforeAfter"
"ORF017",2023-06-20,"Urine",0,126,"BeforeAfter"
"ORF017",2023-06-26,"Urine",0,120,"BeforeAfter"
"ORF017",2023-08-10,"Urine",0,133,"BeforeAfter"
"ORF017",2023-08-24,"Urine",0,128,"BeforeAfter"
"ORF017",2023-09-07,"Urine",0,129,"BeforeAfter"
"ORF017",2023-09-23,"Urine",0,125,"BeforeAfter"
"ORF017",2023-09-28,"Urine",0,126,"BeforeAfter"
"ORF017",2023-10-02,"Urine",0,119,"BeforeAfter"
"ORF017",2023-10-06,"Urine",0,117,"BeforeAfter"
"ORF017",2023-10-08,"Urine",0,117,"BeforeAfter"
"ORF017",2023-10-11,"Urine",0,121,"BeforeAfter"
"ORF017",2023-10-19,"Urine",0,113,"BeforeAfter"
"MAM022",2022-10-13,"Urine",0,211,"BeforeAfter"
"MAM022",2022-10-22,"Urine",0,210,"BeforeAfter"
"MAM022",2022-11-11,"Urine",0,197,"BeforeAfter"
"MAM022",2022-11-28,"Urine",0,200,"BeforeAfter"
"MAM022",2023-01-12,"Urine",0,200,"BeforeAfter"
"MAM022",2023-01-26,"Urine",0,198,"BeforeAfter"
"MAM022",2023-02-09,"Urine",0,197,"BeforeAfter"
"MAM022",2023-02-23,"Urine",0,202,"BeforeAfter"
"MAM022",2023-03-02,"Urine",0,189,"BeforeAfter"
"MAM022",2023-03-17,"Urine",0,197,"BeforeAfter"
"MAM022",2023-10-11,"Urine",0,214,"BeforeAfter"
"MAM022",2023-10-15,"Urine",0,219,"BeforeAfter"
"TIF025",2023-03-22,"Urine",0,117,"BeforeAfter"
"TIF025",2023-03-29,"Urine",0,120,"BeforeAfter"
"TIF025",2023-04-10,"Urine",0,126,"BeforeAfter"
"TIF025",2023-04-13,"Urine",0,123,"BeforeAfter"
"TIF025",2023-04-16,"Urine",0,124,"BeforeAfter"
"TIF025",2023-04-19,"Urine",0,127,"BeforeAfter"
"TIF025",2023-04-22,"Urine",0,125,"BeforeAfter"
"TIF025",2023-04-25,"Urine",0,128.5,"BeforeAfter"
"TIF025",2023-04-28,"Urine",0,129,"BeforeAfter"
"TIF025",2023-05-02,"Urine",0,131,"BeforeAfter"
"TIF025",2023-05-06,"Urine",0,130,"BeforeAfter"
"TIF025",2023-05-08,"Urine",0,136,"BeforeAfter"
"TIF025",2023-05-11,"Urine",0,129,"BeforeAfter"
