Date,BoxID,BoxPosition,SampleID,Comments
23/11/2021,28,80,18966,
23/11/2021,28,81,18964,
23/11/2021,29,1,15850,
23/11/2021,29,2,16515,
23/11/2021,29,3,16106,
23/11/2021,29,4,16104,
23/11/2021,29,5,16103,
23/11/2021,29,6,15862,
23/11/2021,29,7,15821,
23/11/2021,29,8,15819,
23/11/2021,29,9,18100,
23/11/2021,29,10,15815,
23/11/2021,29,11,15810,
23/11/2021,29,12,15601,
23/11/2021,29,13,15584,
23/11/2021,29,14,15572,
23/11/2021,29,15,15571,
23/11/2021,29,16,15529,
23/11/2021,29,17,15527,
23/11/2021,29,18,15522,
23/11/2021,29,19,15521,
23/11/2021,29,20,15520,
23/11/2021,29,21,15505,
23/11/2021,29,22,15504,
23/11/2021,29,23,15502,
23/11/2021,29,24,15501,
23/11/2021,29,25,15500,
23/11/2021,29,26,15499,
23/11/2021,29,27,15498,
23/11/2021,29,28,15497,
23/11/2021,29,29,15496,
23/11/2021,29,30,15493,
23/11/2021,29,31,15486,
23/11/2021,29,32,15485,
23/11/2021,29,33,15484,
23/11/2021,29,34,19141,
23/11/2021,29,35,19140,
23/11/2021,29,36,19139,
23/11/2021,29,37,19138,
23/11/2021,29,38,19137,
23/11/2021,29,39,19136,
23/11/2021,29,40,19135,
23/11/2021,29,41,19134,
23/11/2021,29,42,19133,
23/11/2021,29,43,19132,
23/11/2021,29,44,19131,
23/11/2021,29,45,19130,
23/11/2021,29,46,19129,
23/11/2021,29,47,19128,
23/11/2021,29,48,19127,
23/11/2021,29,49,19126,
23/11/2021,29,50,19125,
23/11/2021,29,51,19124,
23/11/2021,29,52,19123,
23/11/2021,29,53,19122,
23/11/2021,29,54,19121,
23/11/2021,29,55,18699,
23/11/2021,29,56,18700,
23/11/2021,29,57,18695,
23/11/2021,29,58,18646,
23/11/2021,29,59,18653,
23/11/2021,29,60,18651,
23/11/2021,29,61,18704,
23/11/2021,29,62,18698,
23/11/2021,29,63,18689,
23/11/2021,29,64,18696,
23/11/2021,29,65,18697,
23/11/2021,29,66,15234,
23/11/2021,29,67,16770,
23/11/2021,29,68,16633,
23/11/2021,29,69,16774,
23/11/2021,29,70,16733,
23/11/2021,29,71,16632,
23/11/2021,29,72,16765,
23/11/2021,29,73,16767,
23/11/2021,29,74,16766,
23/11/2021,29,75,16640,
23/11/2021,29,76,16795,
23/11/2021,29,77,16797,
23/11/2021,29,78,16796,
23/11/2021,29,79,16794,
23/11/2021,29,80,18188,
14/12/2021,29,81,12105,
23/11/2021,30,1,17584,
23/11/2021,30,2,17615,
23/11/2021,30,3,17617,
23/11/2021,30,4,17620,
23/11/2021,30,5,17627,
23/11/2021,30,6,17661,
23/11/2021,30,7,17662,
23/11/2021,30,8,17663,
23/11/2021,30,9,17668,
23/11/2021,30,10,17088,
23/11/2021,30,11,17090,
23/11/2021,30,12,17114,
23/11/2021,30,13,17114,
23/11/2021,30,14,17132,
23/11/2021,30,15,17134,
23/11/2021,30,16,17135,
23/11/2021,30,17,17150,
23/11/2021,30,18,17173,
23/11/2021,30,19,17185,
23/11/2021,30,20,17191,
23/11/2021,30,21,17192,
23/11/2021,30,22,17205,
23/11/2021,30,23,17224,
23/11/2021,30,24,17234,
23/11/2021,30,25,17235,
23/11/2021,30,26,17236,
23/11/2021,30,27,17242,
23/11/2021,30,28,17013,
23/11/2021,30,29,17019,
23/11/2021,30,30,17038,
23/11/2021,30,31,17064,
23/11/2021,30,32,17082,
23/11/2021,30,33,17087,
23/11/2021,30,34,16946,
23/11/2021,30,35,16977,
23/11/2021,30,36,17449,
23/11/2021,30,37,17453,
23/11/2021,30,38,17454,
23/11/2021,30,39,17455,
23/11/2021,30,40,17464,
23/11/2021,30,41,17465,
23/11/2021,30,42,17469,
23/11/2021,30,43,17470,
23/11/2021,30,44,17508,
23/11/2021,30,45,17548,
23/11/2021,30,46,17876,
23/11/2021,30,47,17932,
23/11/2021,30,48,17934,
23/11/2021,30,49,17935,
23/11/2021,30,50,17945,
23/11/2021,30,51,17970,
23/11/2021,30,52,17998,
23/11/2021,30,53,18007,
23/11/2021,30,54,18008,
23/11/2021,30,55,18009,
23/11/2021,30,56,18015,
23/11/2021,30,57,18027,
23/11/2021,30,58,17341,
23/11/2021,30,59,17346,
23/11/2021,30,60,17356,
23/11/2021,30,61,17373,
23/11/2021,30,62,17397,
23/11/2021,30,63,17398,
23/11/2021,30,64,17399,
23/11/2021,30,65,17403,
23/11/2021,30,66,17409,
23/11/2021,30,67,17411,
23/11/2021,30,68,17430,
23/11/2021,30,69,17440,
23/11/2021,30,70,17427,
23/11/2021,30,71,18432,
23/11/2021,30,72,18434,
23/11/2021,30,73,18503,
23/11/2021,30,74,18510,
23/11/2021,30,75,18382,
23/11/2021,30,76,18383,
23/11/2021,30,77,18222,
23/11/2021,30,78,18232,
23/11/2021,30,79,18233,
23/11/2021,30,80,18238,
23/11/2021,30,81,18239,
23/11/2021,31,1,11841,
23/11/2021,31,2,11881,
23/11/2021,31,3,11916,
23/11/2021,31,4,11939,
23/11/2021,31,5,11836,
23/11/2021,31,6,13126,
23/11/2021,31,7,11882,
23/11/2021,31,8,11834,
23/11/2021,31,9,11910,
23/11/2021,31,10,11938,
23/11/2021,31,11,12012,
23/11/2021,31,12,12073,
23/11/2021,31,13,12137,
23/11/2021,31,14,13544,
23/11/2021,31,15,12817,
23/11/2021,31,16,12011,
23/11/2021,31,17,12546,
23/11/2021,31,18,12649,
23/11/2021,31,19,12667,
23/11/2021,31,20,12163,
23/11/2021,31,21,12549,
23/11/2021,31,22,12709,
23/11/2021,31,23,12624,
23/11/2021,31,24,12648,
23/11/2021,31,25,12668,
23/11/2021,31,26,12725,
23/11/2021,31,27,13470,
23/11/2021,31,28,13831,
23/11/2021,31,29,13982,
23/11/2021,31,30,13511,
23/11/2021,31,31,13065,
23/11/2021,31,32,13232,
23/11/2021,31,33,13163,
23/11/2021,31,34,13518,
23/11/2021,31,35,13144,
23/11/2021,31,36,13199,
23/11/2021,31,37,13293,
23/11/2021,31,38,13415,
23/11/2021,31,39,13588,
23/11/2021,31,40,13648,
23/11/2021,31,41,14087,
23/11/2021,31,42,14035,
23/11/2021,31,43,14148,
23/11/2021,31,44,14829,
23/11/2021,31,45,14154,
23/11/2021,31,46,14281,
23/11/2021,31,47,14893,
23/11/2021,31,48,14356,
23/11/2021,31,49,14941,
24/11/2021,31,50,8327,
24/11/2021,31,51,8604,
24/11/2021,31,52,8841,
24/11/2021,31,53,8319,
24/11/2021,31,54,8600,
24/11/2021,31,55,8949,
24/11/2021,31,56,9000,
24/11/2021,31,57,9148,
24/11/2021,31,58,9342,
24/11/2021,31,59,8411,
24/11/2021,31,60,8682,
24/11/2021,31,61,8920,
24/11/2021,31,62,8412,
24/11/2021,31,63,8681,
24/11/2021,31,64,8919,
24/11/2021,31,65,8999,
24/11/2021,31,66,9133,
24/11/2021,31,67,9327,
24/11/2021,31,68,8287,
24/11/2021,31,69,8569,
24/11/2021,31,70,8823,
24/11/2021,31,71,8286,
24/11/2021,31,72,8570,
24/11/2021,31,73,8824,
24/11/2021,31,74,8212,
24/11/2021,31,75,8455,
24/11/2021,31,76,8729,
24/11/2021,31,77,8211,
24/11/2021,31,78,8467,
24/11/2021,31,79,8728,
24/11/2021,31,80,8882,
24/11/2021,31,81,9037,
24/11/2021,32,1,17928,
24/11/2021,32,2,17759,
24/11/2021,32,3,17374,
24/11/2021,32,4,17395,
24/11/2021,32,5,17407,
24/11/2021,32,6,17375,
24/11/2021,32,7,17396,
24/11/2021,32,8,17408,
24/11/2021,32,9,17376,
24/11/2021,32,10,17394,
24/11/2021,32,11,17404,
24/11/2021,32,12,17639,
24/11/2021,32,13,17652,
24/11/2021,32,14,17659,
24/11/2021,32,15,17640,
24/11/2021,32,16,17653,
24/11/2021,32,17,17657,
24/11/2021,32,18,17645,
24/11/2021,32,19,17654,
24/11/2021,32,20,17660,
24/11/2021,32,21,17491,
24/11/2021,32,22,17506,
24/11/2021,32,23,17518,
24/11/2021,32,24,17501,
24/11/2021,32,25,17507,
24/11/2021,32,26,17519,
24/11/2021,32,27,17502,
24/11/2021,32,28,17520,
24/11/2021,32,29,17608,
24/11/2021,32,30,17613,
24/11/2021,32,31,17621,
24/11/2021,32,32,17609,
24/11/2021,32,33,17612,
24/11/2021,32,34,17622,
24/11/2021,32,35,17611,
24/11/2021,32,36,17619,
24/11/2021,32,37,17623,
24/11/2021,32,38,17437,
24/11/2021,32,39,17450,
24/11/2021,32,40,17460,
24/11/2021,32,41,17432,
24/11/2021,32,42,17452,
24/11/2021,32,43,17459,
24/11/2021,32,44,17438,
24/11/2021,32,45,17451,
24/11/2021,32,46,17456,
24/11/2021,32,47,17729,
24/11/2021,32,48,17737,
24/11/2021,32,49,17760,
24/11/2021,32,50,17732,
24/11/2021,32,51,17738,
24/11/2021,32,52,17758,
24/11/2021,32,53,17730,
24/11/2021,32,54,17739,
24/11/2021,32,55,1,MM
24/11/2021,32,56,0,MF
24/11/2021,32,57,8898,
24/11/2021,32,58,9036,
24/11/2021,32,59,8955,
24/11/2021,32,60,9124,
24/11/2021,32,61,9301,
24/11/2021,32,62,8948,
24/11/2021,32,63,9123,
24/11/2021,32,64,9302,
24/11/2021,32,65,8268,
24/11/2021,32,66,8262,
24/11/2021,32,67,8958,
24/11/2021,32,68,8341,
24/11/2021,32,69,8347,
24/11/2021,32,70,8949,
24/11/2021,32,71,8224,
24/11/2021,32,72,8226,
24/11/2021,32,73,8139,
24/11/2021,32,74,8138,
24/11/2021,32,75,8833,
24/11/2021,32,76,8831,
24/11/2021,32,77,8895,
24/11/2021,32,78,8896,
24/11/2021,32,79,11752,
24/11/2021,32,80,11753,
24/11/2021,32,81,11767,
24/11/2021,33,1,5316,
24/11/2021,33,2,3087,
24/11/2021,33,3,2763,
24/11/2021,33,4,2545,
24/11/2021,33,5,1885,
24/11/2021,33,6,1611,
24/11/2021,33,7,4157,
24/11/2021,33,8,3924,
24/11/2021,33,9,3686,
24/11/2021,33,10,3213,
24/11/2021,33,11,8229,
24/11/2021,33,12,8156,
24/11/2021,33,13,7994,
24/11/2021,33,14,7155,
24/11/2021,33,15,7032,
24/11/2021,33,16,6809,
24/11/2021,33,17,3400,
24/11/2021,33,18,3182,
24/11/2021,33,19,2965,
24/11/2021,33,20,2561,
24/11/2021,33,21,1776,
24/11/2021,33,22,6879,
24/11/2021,33,23,6759,
24/11/2021,33,24,6458,
24/11/2021,33,25,5790,
24/11/2021,33,26,3373,
24/11/2021,33,27,3152,
24/11/2021,33,28,2975,
24/11/2021,33,29,2681,
24/11/2021,33,30,2236,
24/11/2021,33,31,1942,
24/11/2021,33,32,1719,
24/11/2021,33,33,7600,
24/11/2021,33,34,7482,
24/11/2021,33,35,7392,
24/11/2021,33,36,7100,
24/11/2021,33,37,6453,
24/11/2021,33,38,1981,
14/12/2021,33,39,13437,
24/11/2021,33,40,856,
24/11/2021,33,41,495,
24/11/2021,33,42,376,
24/11/2021,33,43,7903,
24/11/2021,33,44,7666,
24/11/2021,33,45,7493,
24/11/2021,33,46,7296,
24/11/2021,33,47,6738,
24/11/2021,33,48,2054,
24/11/2021,33,49,1816,
24/11/2021,33,50,1596,
24/11/2021,33,51,1432,
24/11/2021,33,52,859,
24/11/2021,33,53,7384,
24/11/2021,33,54,7193,
24/11/2021,33,55,7044,
24/11/2021,33,56,6786,
24/11/2021,33,57,6326,
24/11/2021,33,58,6227,
24/11/2021,33,59,6062,
24/11/2021,33,60,860,
24/11/2021,33,61,683,
24/11/2021,33,62,480,
14/12/2021,33,63,14605,
24/11/2021,33,64,598,
24/11/2021,33,65,9579,
24/11/2021,33,66,9387,
24/11/2021,33,67,9306,
24/11/2021,33,68,9227,
24/11/2021,33,69,8529,
24/11/2021,33,70,3355,
14/12/2021,33,71,13964,
24/11/2021,33,72,2798,
24/11/2021,33,73,1946,
24/11/2021,33,74,1922,
24/11/2021,33,75,9186,
24/11/2021,33,76,9158,
24/11/2021,33,77,9068,
24/11/2021,33,78,9035,
24/11/2021,33,79,9006,
24/11/2021,33,80,8832,
08/12/2021,33,81,6990,
24/11/2021,34,1,14285,
24/11/2021,34,2,14601,
24/11/2021,34,3,14805,
24/11/2021,34,4,11041,
24/11/2021,34,5,14269,
24/11/2021,34,6,14560,
24/11/2021,34,7,14591,
24/11/2021,34,8,11047,
24/11/2021,34,9,14598,
24/11/2021,34,10,9867,
24/11/2021,34,11,1948,
24/11/2021,34,12,2257,
24/11/2021,34,13,2482,
24/11/2021,34,14,2936,
24/11/2021,34,15,3179,
24/11/2021,34,16,3438,
24/11/2021,34,17,5475,
24/11/2021,34,18,5742,
14/12/2021,34,19,13953,
24/11/2021,34,20,6353,
24/11/2021,34,21,6392,
24/11/2021,34,22,6471,
24/11/2021,34,23,6541,
24/11/2021,34,24,6626,
24/11/2021,34,25,4469,
24/11/2021,34,26,5339,
24/11/2021,34,27,5611,
24/11/2021,34,28,481,
24/11/2021,34,29,676,
24/11/2021,34,30,1142,
24/11/2021,34,31,1298,
24/11/2021,34,32,1502,
24/11/2021,34,33,1728,
24/11/2021,34,34,6283,
24/11/2021,34,35,6407,
24/11/2021,34,36,6556,
24/11/2021,34,37,6832,
24/11/2021,34,38,9114,
24/11/2021,34,39,6975,
24/11/2021,34,40,7097,
24/11/2021,34,41,7195,
24/11/2021,34,42,7318,
24/11/2021,34,43,7427,
24/11/2021,34,44,7517,
24/11/2021,34,45,7599,
24/11/2021,34,46,1015,
24/11/2021,34,47,1681,
24/11/2021,34,48,1958,
24/11/2021,34,49,2280,
24/11/2021,34,50,7617,
24/11/2021,34,51,8289,
24/11/2021,34,52,8577,
24/11/2021,34,53,8702,
24/11/2021,34,54,8860,
24/11/2021,34,55,286,
24/11/2021,34,56,731,
24/11/2021,34,57,921,
24/11/2021,34,58,1092,
24/11/2021,34,59,7582,
24/11/2021,34,60,7692,
24/11/2021,34,61,7925,
24/11/2021,34,62,8481,
24/11/2021,34,63,8680,
24/11/2021,34,64,8876,
24/11/2021,34,65,9031,
24/11/2021,34,66,8945,
24/11/2021,34,67,321,
24/11/2021,34,68,753,
24/11/2021,34,69,1030,
24/11/2021,34,70,1131,
24/11/2021,34,71,7827,
24/11/2021,34,72,7954,
24/11/2021,34,73,14211,
24/11/2021,34,74,14715,
24/11/2021,34,75,14286,
24/11/2021,34,76,11648,
24/11/2021,34,77,6406,
24/11/2021,34,78,6409,
24/11/2021,34,79,11657,
24/11/2021,34,80,11661,
24/11/2021,34,81,12027,
24/11/2021,35,1,13661,
24/11/2021,35,2,12674,
24/11/2021,35,3,12287,
24/11/2021,35,4,13066,
24/11/2021,35,5,14409,
24/11/2021,35,6,13074,
24/11/2021,35,7,12080,
24/11/2021,35,8,1046,
24/11/2021,35,9,12075,
24/11/2021,35,10,14093,
24/11/2021,35,11,10461,
24/11/2021,35,12,13278,
24/11/2021,35,13,14141,
24/11/2021,35,14,14414,
24/11/2021,35,15,13180,
24/11/2021,35,16,12288,
24/11/2021,35,17,13130,
24/11/2021,35,18,6404,
24/11/2021,35,19,6445,
24/11/2021,35,20,6394,
24/11/2021,35,21,6472,
24/11/2021,35,22,6347,
24/11/2021,35,23,6305,
24/11/2021,35,24,6873,
24/11/2021,35,25,6777,
24/11/2021,35,26,6627,
24/11/2021,35,27,6560,
24/11/2021,35,28,5898,
24/11/2021,35,29,6036,
24/11/2021,35,30,6038,
24/11/2021,35,31,6133,
24/11/2021,35,32,6222,
24/11/2021,35,33,6215,
24/11/2021,35,34,6381,
24/11/2021,35,35,1595,
24/11/2021,35,36,1820,
24/11/2021,35,37,8241,
24/11/2021,35,38,2656,
24/11/2021,35,39,2733,
24/11/2021,35,40,3027,
24/11/2021,35,41,7021,
24/11/2021,35,42,7675,
24/11/2021,35,43,7823,
14/12/2021,35,44,11819,
24/11/2021,35,45,8033,
24/11/2021,35,46,8497,
24/11/2021,35,47,8657,
24/11/2021,35,48,8724,
24/11/2021,35,49,8844,
24/11/2021,35,50,8947,
24/11/2021,35,51,9059,
24/11/2021,35,52,9173,
24/11/2021,35,53,9248,
24/11/2021,35,54,9315,
24/11/2021,35,55,9140,
24/11/2021,35,56,9304,
24/11/2021,35,57,499,
24/11/2021,35,58,674,
24/11/2021,35,59,845,
24/11/2021,35,60,1248,
24/11/2021,35,61,1422,
24/11/2021,35,62,1651,
24/11/2021,35,63,7171,
24/11/2021,35,64,7305,
24/11/2021,35,65,7483,
24/11/2021,35,66,7525,
24/11/2021,35,67,1452,
24/11/2021,35,68,2305,
24/11/2021,35,69,2717,
24/11/2021,35,70,5914,
24/11/2021,35,71,6479,
24/11/2021,35,72,2859,
24/11/2021,35,73,6787,
24/11/2021,35,74,6916,
24/11/2021,35,75,8978,
24/11/2021,35,76,9663,
24/11/2021,35,77,7690,
24/11/2021,35,78,8483,
24/11/2021,35,79,8677,
24/11/2021,35,80,6700,
24/11/2021,35,81,7854,
24/11/2021,36,1,4690,
24/11/2021,36,2,4990,
24/11/2021,36,3,8580,
24/11/2021,36,4,8335,
24/11/2021,36,5,8704,
24/11/2021,36,6,8434,
24/11/2021,36,7,9228,
24/11/2021,36,8,6232,
24/11/2021,36,9,6013,
24/11/2021,36,10,5926,
24/11/2021,36,11,5732,
24/11/2021,36,12,5525,
24/11/2021,36,13,6131,
24/11/2021,36,14,5921,
24/11/2021,36,15,5159,
24/11/2021,36,16,1316,
24/11/2021,36,17,2516,
24/11/2021,36,18,1016,
24/11/2021,36,19,2984,
24/11/2021,36,20,5272,
24/11/2021,36,21,4244,
24/11/2021,36,22,5508,
24/11/2021,36,23,4704,
24/11/2021,36,24,4998,
24/11/2021,36,25,7048,
24/11/2021,36,26,128,
24/11/2021,36,27,366,
24/11/2021,36,28,550,
24/11/2021,36,29,774,
24/11/2021,36,30,7831,
24/11/2021,36,31,6414,
24/11/2021,36,32,5479,
24/11/2021,36,33,7397,
24/11/2021,36,34,6411,
24/11/2021,36,35,6076,
24/11/2021,36,36,8373,
24/11/2021,36,37,8965,
24/11/2021,36,38,9152,
24/11/2021,36,39,9191,
24/11/2021,36,40,9311,
24/11/2021,36,41,9572,
24/11/2021,36,42,9587,
24/11/2021,36,43,7962,
24/11/2021,36,44,1262,
24/11/2021,36,45,1773,
24/11/2021,36,46,2244,
24/11/2021,36,47,2344,
24/11/2021,36,48,8076,
24/11/2021,36,49,8784,
24/11/2021,36,50,7957,
24/11/2021,36,51,8861,
24/11/2021,36,52,8425,
24/11/2021,36,53,9017,
24/11/2021,36,54,1860,
24/11/2021,36,55,2180,
24/11/2021,36,56,2435,
24/11/2021,36,57,1164,
24/11/2021,36,58,1587,
24/11/2021,36,59,1808,
24/11/2021,36,60,2188,
24/11/2021,36,61,2259,
24/11/2021,36,62,7747,
24/11/2021,36,63,8734,
24/11/2021,36,64,7054,
24/11/2021,37,1,1078,
24/11/2021,37,2,1279,
24/11/2021,37,3,2196,
24/11/2021,37,4,1456,
24/11/2021,37,5,1636,
24/11/2021,37,6,2204,
24/11/2021,37,7,2056,
24/11/2021,37,8,2343,
24/11/2021,37,9,7518,
24/11/2021,37,10,7255,
24/11/2021,37,11,1901,
24/11/2021,37,12,1999,
24/11/2021,37,13,1249,
24/11/2021,37,14,3439,
24/11/2021,37,15,1175,
24/11/2021,37,16,3768,
24/11/2021,37,17,2075,
24/11/2021,37,18,3022,
24/11/2021,37,19,3247,
24/11/2021,37,20,7263,
24/11/2021,37,21,4005,
24/11/2021,37,22,3482,
24/11/2021,37,23,1183,
24/11/2021,37,24,8151,
24/11/2021,37,25,1379,
24/11/2021,37,26,7505,
24/11/2021,37,27,7446,
24/11/2021,37,28,7736,
24/11/2021,37,29,8969,
24/11/2021,37,30,8773,
24/11/2021,37,31,8014,
24/11/2021,37,32,8510,
24/11/2021,37,33,7424,
24/11/2021,37,34,7548,
24/11/2021,37,35,8260,
24/11/2021,37,36,6915,
24/11/2021,37,37,6664,
24/11/2021,37,38,2071,
24/11/2021,37,39,2065,
24/11/2021,37,40,6912,
24/11/2021,37,41,7133,
24/11/2021,37,42,1065,
24/11/2021,37,43,6591,
24/11/2021,37,44,6572,
24/11/2021,37,45,7331,
24/11/2021,37,46,7660,
24/11/2021,37,47,6744,
24/11/2021,37,48,1079,
24/11/2021,37,49,6487,
24/11/2021,37,50,6482,
24/11/2021,37,51,245,
24/11/2021,37,52,942,
24/11/2021,37,53,679,
24/11/2021,37,54,1466,
24/11/2021,37,55,439,
24/11/2021,37,56,1086,
24/11/2021,37,57,662,
24/11/2021,37,58,626,
24/11/2021,37,59,406,
24/11/2021,37,60,535,
24/11/2021,37,61,2277,
24/11/2021,37,62,4486,
24/11/2021,37,63,2637,
24/11/2021,37,64,2502,
24/11/2021,37,65,1338,
24/11/2021,37,66,328,
24/11/2021,37,67,520,
24/11/2021,37,68,815,
24/11/2021,37,69,2375,
24/11/2021,37,70,2380,
24/11/2021,37,71,2239,
24/11/2021,37,72,2124,
24/11/2021,37,73,2245,
24/11/2021,37,74,1791,
24/11/2021,37,75,2316,
24/11/2021,37,76,2686,
14/12/2021,37,77,13955,
14/12/2021,37,78,12079,
24/11/2021,37,79,9094,
24/11/2021,37,80,406,
24/11/2021,37,81,1451,
24/11/2021,37,82,1173,
24/11/2021,37,83,1182,
24/11/2021,37,84,8851,
24/11/2021,37,85,9129,
24/11/2021,37,86,2112,
24/11/2021,37,87,11693,
24/11/2021,37,88,11695,
24/11/2021,37,89,11691,
24/11/2021,37,90,11372,
24/11/2021,37,91,11646,
24/11/2021,37,92,11374,
24/11/2021,37,93,11373,
24/11/2021,37,94,11696,
24/11/2021,37,95,11694,
24/11/2021,37,96,11692,
24/11/2021,37,97,11375,
24/11/2021,37,98,11754,
24/11/2021,37,99,11755,
24/11/2021,37,100,11756,
24/11/2021,38,1,9207,
24/11/2021,38,2,4194,
24/11/2021,38,3,4448,
24/11/2021,38,4,6069,
24/11/2021,38,5,6601,
24/11/2021,38,6,2526,
24/11/2021,38,7,2708,
24/11/2021,38,8,3904,
24/11/2021,38,9,4161,
24/11/2021,38,10,2292,
24/11/2021,38,11,2535,
24/11/2021,38,12,5701,
24/11/2021,38,13,5907,
24/11/2021,38,14,228,
24/11/2021,38,15,229,
24/11/2021,38,16,231,
24/11/2021,38,17,232,
24/11/2021,38,18,233,
24/11/2021,38,19,234,
24/11/2021,38,20,235,
24/11/2021,38,21,237,
24/11/2021,38,22,238,
24/11/2021,38,23,2696,
24/11/2021,38,24,2994,
24/11/2021,38,25,396,
24/11/2021,38,26,399,
24/11/2021,38,27,405,
14/12/2021,38,28,14615,
24/11/2021,38,29,2118,
24/11/2021,38,30,1831,
24/11/2021,38,31,1823,
24/11/2021,38,32,1840,
24/11/2021,38,33,2115,
24/11/2021,38,34,1838,
24/11/2021,38,35,297,
24/11/2021,38,36,1696,
24/11/2021,38,37,1697,
24/11/2021,38,38,1698,
24/11/2021,38,39,1704,
24/11/2021,38,40,1929,
24/11/2021,38,41,1930,
24/11/2021,38,42,1934,
24/11/2021,38,43,1938,
24/11/2021,38,44,296,
24/11/2021,38,45,300,
24/11/2021,38,46,301,
24/11/2021,38,47,2422,
24/11/2021,38,48,2425,
24/11/2021,38,49,2427,
24/11/2021,38,50,2431,
24/11/2021,38,51,2725,
24/11/2021,38,52,2726,
24/11/2021,38,53,2729,
24/11/2021,38,54,2735,
24/11/2021,38,55,124,
24/11/2021,38,56,125,
24/11/2021,38,57,127,
24/11/2021,38,58,1297,
24/11/2021,38,59,1304,
24/11/2021,38,60,1309,
24/11/2021,38,61,1461,
24/11/2021,38,62,1462,
24/11/2021,38,63,151,
24/11/2021,38,64,159,
24/11/2021,38,65,3076,
24/11/2021,38,66,3277,
24/11/2021,38,67,3279,
24/11/2021,38,68,3283,
24/11/2021,38,69,3284,
24/11/2021,38,70,5904,
24/11/2021,38,71,6050,
24/11/2021,38,72,11725,
24/11/2021,38,73,11837,
24/11/2021,38,74,11886,
24/11/2021,38,75,11008,
24/11/2021,38,76,11183,
24/11/2021,38,77,11358,
24/11/2021,38,78,11445,
24/11/2021,38,79,11512,
24/11/2021,38,80,11602,
24/11/2021,38,81,11689,
08/12/2021,39,1,17673,
08/12/2021,39,2,17637,
08/12/2021,39,3,17624,
08/12/2021,39,4,17803,
08/12/2021,39,5,17550,
08/12/2021,39,6,17517,
08/12/2021,39,7,17479,
08/12/2021,39,8,17474,
08/12/2021,39,9,17402,
08/12/2021,39,10,17702,
08/12/2021,39,11,17646,
08/12/2021,39,12,17628,
08/12/2021,39,13,17793,
08/12/2021,39,14,17537,
08/12/2021,39,15,17536,
08/12/2021,39,16,17532,
08/12/2021,39,17,17478,
08/12/2021,39,18,17401,
08/12/2021,39,19,17722,
08/12/2021,39,20,17655,
08/12/2021,39,21,17616,
08/12/2021,39,22,17804,
08/12/2021,39,23,17564,
08/12/2021,39,24,17595,
08/12/2021,39,25,17484,
08/12/2021,39,26,17481,
08/12/2021,39,27,17406,
08/12/2021,39,28,17721,
08/12/2021,39,29,17658,
08/12/2021,39,30,17631,
08/12/2021,39,31,17740,
08/12/2021,39,32,17598,
08/12/2021,39,33,17602,
08/12/2021,39,34,17515,
08/12/2021,39,35,17482,
08/12/2021,39,36,17405,
08/12/2021,39,37,17671,
08/12/2021,39,38,17664,
08/12/2021,39,39,17630,
08/12/2021,39,40,17731,
08/12/2021,39,41,17594,
08/12/2021,39,42,17551,
08/12/2021,39,43,17494,
08/12/2021,39,44,17476,
08/12/2021,39,45,17435,
08/12/2021,39,46,17667,
08/12/2021,39,47,17648,
08/12/2021,39,48,17633,
08/12/2021,39,49,17792,
08/12/2021,39,50,17552,
08/12/2021,39,51,17592,
08/12/2021,39,52,17493,
08/12/2021,39,53,17477,
08/12/2021,39,54,17400,
08/12/2021,39,55,17681,
08/12/2021,39,56,17641,
08/12/2021,39,57,17634,
08/12/2021,39,58,17802,
08/12/2021,39,59,17604,
08/12/2021,39,60,17605,
08/12/2021,39,61,17516,
08/12/2021,39,62,17458,
08/12/2021,39,63,17436,
08/12/2021,39,64,17672,
08/12/2021,39,65,17665,
08/12/2021,39,66,17636,
08/12/2021,39,67,17632,
08/12/2021,39,68,17610,
08/12/2021,39,69,17603,
08/12/2021,39,70,17483,
08/12/2021,39,71,17473,
08/12/2021,39,72,17457,
08/12/2021,39,73,17727,
08/12/2021,39,74,17647,
08/12/2021,39,75,17629,
08/12/2021,39,76,17635,
08/12/2021,39,77,17597,
08/12/2021,39,78,17593,
08/12/2021,39,79,17492,
08/12/2021,39,80,17475,
08/12/2021,39,81,17480,
08/12/2021,40,1,6455,
08/12/2021,40,2,6594,
08/12/2021,40,3,6773,
08/12/2021,40,4,7846,
08/12/2021,40,5,9298,
08/12/2021,40,6,10268,
14/12/2021,40,7,14331,
08/12/2021,40,8,11101,
08/12/2021,40,9,2228,
08/12/2021,40,10,2677,
08/12/2021,40,11,5947,
08/12/2021,40,12,8613,
08/12/2021,40,13,8689,
08/12/2021,40,14,9934,
08/12/2021,40,15,10319,
08/12/2021,40,16,11457,
08/12/2021,40,17,152,
08/12/2021,40,18,6478,
08/12/2021,40,19,6693,
08/12/2021,40,20,6965,
08/12/2021,40,21,8088,
08/12/2021,40,22,9365,
08/12/2021,40,23,9368,
08/12/2021,40,24,10346,
08/12/2021,40,25,11052,
08/12/2021,40,26,11131,
08/12/2021,40,27,11484,
08/12/2021,40,28,11509,
08/12/2021,40,29,11510,
08/12/2021,40,30,1087,
08/12/2021,40,31,1226,
08/12/2021,40,32,4585,
08/12/2021,40,33,6828,
08/12/2021,40,34,7584,
08/12/2021,40,35,9290,
08/12/2021,40,36,11772,
08/12/2021,40,37,1102,
08/12/2021,40,38,1228,
08/12/2021,40,39,1229,
08/12/2021,40,40,4580,
