"DataSource","Qry","BehavType","ObsRef","ObsFileID","AnimalType","AnimalID"
"Moleratdatabase","qry_ScanInstantSummaryNoModifier_Mrdb","Instant",165,NA,"Subject","f9m003"
"Moleratdatabase","qry_ScanInstantSummaryNoModifier_Mrdb","Instant",168,NA,"Subject","z1m006"
"Moleratdatabase","qry_ScanInstantSummaryNoModifier_Mrdb","Instant",168,NA,"Subject","z1m011"
"Moleratdatabase","qry_ScanInstantSummaryNoModifier_Mrdb","Instant",173,NA,"Subject","l2m003"
"Moleratdatabase","qry_ScanInstantSummaryNoModifier_Mrdb","Instant",916,NA,"Subject","g4m021"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,688,"Subject","cuf031 purp juv"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,689,"Subject","cuf031 purp juv"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,690,"Subject","cuf031 purp juv"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,710,"Subject","DRM020"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,711,"Subject","DRM020"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,715,"Subject","DRM020"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,716,"Subject","DRM020"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,863,"Subject","DRM020"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,864,"Subject","DRM020"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,865,"Subject","DRM020"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,866,"Subject","DRM020"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,867,"Subject","DRM020"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,944,"Subject","DRM020"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,945,"Subject","DRM020"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,946,"Subject","DRM020"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,947,"Subject","DRM020"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,965,"Subject","DRM020"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,966,"Subject","DRM020"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,967,"Subject","DRM020"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1119,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1120,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1121,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1122,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1127,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1128,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1129,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1130,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1131,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1350,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1351,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1352,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1353,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1358,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1359,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1360,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1361,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1366,"Subject","GOTOcorrec"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1367,"Subject","GOTOcorrec"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1368,"Subject","GOTOcorrec"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1369,"Subject","GOTOcorrec"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1713,"Subject","cuf031 purpl PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1714,"Subject","cuf031 purpl PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1715,"Subject","cuf031 purpl PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1716,"Subject","cuf031 purpl PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1717,"Subject","cuf031 purpl PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1718,"Subject","cuf031 purpl PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1719,"Subject","cuf031 purpl PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1720,"Subject","cuf031 purpl PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1721,"Subject","cuf031 purpl PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1722,"Subject","cuf031 purpl PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1723,"Subject","cuf031 purpl PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1724,"Subject","cuf031 purpl PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1725,"Subject","cuf031 purpl PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1726,"Subject","cuf031 purpl PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1727,"Subject","cuf031 purpl PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1811,"Subject","cuf031 purpl PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1812,"Subject","cuf031 purpl PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1813,"Subject","cuf031 purpl PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1817,"Subject","cuf031 purpl PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1838,"Subject","cuf031 purpl PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1839,"Subject","cuf031 purpl PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1856,"Subject","cuf031 red PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1856,"Subject","cuf031 purpl PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1856,"Subject","cuf031 blue PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1857,"Subject","cuf031 blue PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1857,"Subject","cuf031 purpl PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1857,"Subject","cuf031 red PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1858,"Subject","cuf031 blue PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1858,"Subject","cuf031 red PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1858,"Subject","cuf031 purpl PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1859,"Subject","cuf031 purpl PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1859,"Subject","cuf031 red PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1859,"Subject","cuf031 blue PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1899,"Subject","cuf031 red PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1899,"Subject","cuf031 blue PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1899,"Subject","CUF031 PURP juv"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1900,"Subject","cuf031 blue PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1900,"Subject","CUF031 PURP juv"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1900,"Subject","cuf031 red PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1901,"Subject","cuf031 red PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1901,"Subject","CUF031 PURP juv"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,1901,"Subject","cuf031 blue PUP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2061,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2062,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2063,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2064,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2074,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2075,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2076,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2077,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2139,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2140,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2141,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2142,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2152,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2153,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2154,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2155,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2310,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2311,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2312,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2313,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2328,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2329,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2330,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2331,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2402,"Subject","Subject1"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2404,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2405,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2406,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2407,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2412,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2413,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2414,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2415,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2455,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2456,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2457,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2458,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2463,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2464,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2465,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2466,"Subject","cuf031 purp"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2591,"Subject","RRM015"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2592,"Subject","RRM015"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2593,"Subject","RRM015"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2594,"Subject","RRM015"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2595,"Subject","CUF031 purple"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2596,"Subject","CUF031 purple"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2597,"Subject","CUF031 purple"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2598,"Subject","CUF031 purple"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2599,"Subject","CUF031 purple"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2600,"Subject","CUF031 purple"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2601,"Subject","CUF031 purple"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2602,"Subject","CUF031 purple"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2603,"Subject","CUF031 purple"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2604,"Subject","CUF031 purple"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2605,"Subject","CUF031 purple"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2606,"Subject","CUF031 purple"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2607,"Subject","CUF031 purple"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2608,"Subject","CUF031 purple"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2609,"Subject","CUF031 purple"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2610,"Subject","CUF031 purple"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2627,"Subject","RRM015"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2628,"Subject","RRM015"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2629,"Subject","RRM015"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2630,"Subject","RRM015"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2634,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2635,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2636,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2637,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2638,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2639,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2640,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2641,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2642,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2643,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2644,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2645,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2646,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2647,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2648,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2649,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2650,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2651,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2652,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2653,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2654,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2655,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2656,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2657,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2658,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2659,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2660,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2661,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2662,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2671,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2672,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2673,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2674,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2675,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,2676,"Subject","CUF031 purp/blue"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,3611,"Subject","nonknow"
"Moleratdatabase","qry_ScanInstantSummaryNoModifier_Mrdb","Instant",168,NA,"Partner","z1m011"
"Moleratdatabase","qry_ScanInstantSummaryNoModifier_Mrdb","Instant",168,NA,"Partner","z1m006"
"Moleratdatabase","qry_ScanInstantSummaryNoModifier_Mrdb","Instant",173,NA,"Partner","l2m003"
"Moleratdatabase","qry_ScanInstantSummaryNoModifier_Mrdb","Instant",177,NA,"Partner","unknown"
"Moleratdatabase","qry_ScanInstantSummaryNoModifier_Mrdb","Instant",178,NA,"Partner","UNKNOWN"
"Moleratdatabase","qry_ScanInstantSummaryNoModifier_Mrdb","Instant",202,NA,"Partner","UNKNOWN"
"Moleratdatabase","qry_ScanInstantSummaryNoModifier_Mrdb","Instant",303,NA,"Partner","unknown"
"Moleratdatabase","qry_ScanInstantSummaryNoModifier_Mrdb","Instant",311,NA,"Partner","UNKNOWN"
"Moleratdatabase","qry_ScanInstantSummaryNoModifier_Mrdb","Instant",325,NA,"Partner","UNKNOWN"
"Moleratdatabase","qry_ScanInstantSummaryNoModifier_Mrdb","Instant",420,NA,"Partner","UNKNOWN"
"Moleratdatabase","qry_ScanInstantSummaryNoModifier_Mrdb","Instant",421,NA,"Partner","UNKNOWN"
"Moleratdatabase","qry_ScanInstantSummaryNoModifier_Mrdb","Instant",638,NA,"Partner","UNKNOWN"
"Moleratdatabase","qry_ScanInstantSummaryNoModifier_Mrdb","Instant",675,NA,"Partner","UNKNOWN"
"Moleratdatabase","qry_ScanInstantSummaryNoModifier_Mrdb","Instant",739,NA,"Partner","UNKNOWN"
"Moleratdatabase","qry_ScanInstantSummaryNoModifier_Mrdb","Instant",750,NA,"Partner","UNKNOWN"
"Moleratdatabase","qry_ScanInstantSummaryNoModifier_Mrdb","Instant",814,NA,"Partner","UNKNOWN"
"Moleratdatabase","qry_ScanInstantSummaryNoModifier_Mrdb","Instant",830,NA,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",2516,646,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",2520,651,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",2547,674,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",2550,677,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",2561,688,"Partner","CUF031 PURP JUV"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",NA,710,"Partner","GOTOcorrec"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",2585,710,"Partner","GOTOcorrec"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",2586,711,"Partner","GOTOcorrec"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",2590,715,"Partner","DRM020"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",2591,716,"Partner","DRM020"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",2913,826,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",2917,830,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",2918,831,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",2925,838,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",2931,844,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",2933,846,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",2950,863,"Partner","DRM020"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",2950,863,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",2953,866,"Partner","DRM020"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",2954,867,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",2954,867,"Partner","DRM020"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",2972,889,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",2973,890,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3009,918,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3012,921,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3020,929,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3028,937,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3036,945,"Partner","DRM020"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3076,973,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3082,977,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3096,991,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3121,1016,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3165,1060,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3184,1079,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3192,1087,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3203,1098,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3208,1103,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3222,1117,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3224,1119,"Partner","CUF031 PURP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3227,1122,"Partner","CUF031 PURP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3227,1122,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3229,1124,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3231,1126,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3235,1130,"Partner","CUF031 PURP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3237,1132,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3245,1140,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3252,1147,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3265,1160,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3276,1171,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3277,1172,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3279,1174,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3294,1189,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3306,1201,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3312,1207,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3316,1211,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3354,1249,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3366,1269,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3396,1291,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3398,1293,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3399,1294,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3400,1295,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3401,1296,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3402,1297,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3410,1302,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3416,1304,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3440,1325,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3465,1350,"Partner","CUF031 PURP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3465,1350,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3467,1352,"Partner","CUF031 PURP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3468,1353,"Partner","CUF031 PURP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3468,1353,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3474,1359,"Partner","CUF031 PURP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3475,1360,"Partner","CUF031 PURP"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3476,1361,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3488,1373,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3542,1427,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3543,1428,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3546,1431,"Partner","UNKNOWN"
"MR_RawData","qry_ScanInstant_MrRaw","Instant",3599,1484,"Partner","UNKNOWN"
