"Sampling_Cat","ExperimentalGroup","ExperimentalUnit","AnimalID","Treatment","Sex","BS_Original","EvictionStatus","EvictionDate","UrineKingRemoval_DayDiff","UrineLastParturitionOirginalGroup_DayDiff","UrineIsol_DayDiff","UrinePairing_DayDiff","UrineEviction_DayDiff","UrineFirstConception_DayDiff","NextLitter_IndCount_Total","NextLitter_IndCount_Colony","UrineParturition_DayDiff","GestationStatus_Trimester","UrineDate","UrineNumber"
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,-9,-91,-119,-120,-135,19,19,-9,"ThirdTrimester",2022-04-18,32078
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,1,-81,-109,-110,-125,20,1,-210,"NotPregnant",2022-04-28,32245
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,4,-78,-106,-107,-122,20,1,-207,"NotPregnant",2022-05-01,32261
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,5,-77,-105,-106,-121,20,1,-206,"NotPregnant",2022-05-02,32275
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,7,-75,-103,-104,-119,20,1,-204,"NotPregnant",2022-05-04,32299
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,9,-73,-101,-102,-117,20,1,-202,"NotPregnant",2022-05-06,32327
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,32,-50,-78,-79,-94,20,1,-179,"NotPregnant",2022-05-29,32638
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,34,-48,-76,-77,-92,20,1,-177,"NotPregnant",2022-05-31,32664
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,36,-46,-74,-75,-90,20,1,-175,"NotPregnant",2022-06-02,32696
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,38,-44,-72,-73,-88,20,1,-173,"NotPregnant",2022-06-04,32713
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,40,-42,-70,-71,-86,20,1,-171,"NotPregnant",2022-06-06,32739
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,42,-40,-68,-69,-84,20,1,-169,"NotPregnant",2022-06-08,32764
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,44,-38,-66,-67,-82,20,1,-167,"NotPregnant",2022-06-10,32793
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,46,-36,-64,-65,-80,20,1,-165,"NotPregnant",2022-06-12,32822
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,48,-34,-62,-63,-78,20,1,-163,"NotPregnant",2022-06-14,32839
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,50,-32,-60,-61,-76,20,1,-161,"NotPregnant",2022-06-16,32869
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,52,-30,-58,-59,-74,20,1,-159,"NotPregnant",2022-06-18,32897
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,54,-28,-56,-57,-72,20,1,-157,"NotPregnant",2022-06-20,32929
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,56,-26,-54,-55,-70,20,1,-155,"NotPregnant",2022-06-22,32959
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,58,-24,-52,-53,-68,20,1,-153,"NotPregnant",2022-06-24,32988
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,60,-22,-50,-51,-66,20,1,-151,"NotPregnant",2022-06-26,33018
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,62,-20,-48,-49,-64,20,1,-149,"NotPregnant",2022-06-28,33044
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,64,-18,-46,-47,-62,20,1,-147,"NotPregnant",2022-06-30,33073
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,66,-16,-44,-45,-60,20,1,-145,"NotPregnant",2022-07-02,33104
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,68,-14,-42,-43,-58,20,1,-143,"NotPregnant",2022-07-04,33141
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,70,-12,-40,-41,-56,20,1,-141,"NotPregnant",2022-07-06,33171
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,72,-10,-38,-39,-54,20,1,-139,"NotPregnant",2022-07-08,33200
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,74,-8,-36,-37,-52,20,1,-137,"NotPregnant",2022-07-10,33222
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,76,-6,-34,-35,-50,20,1,-135,"NotPregnant",2022-07-12,33256
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,78,-4,-32,-33,-48,20,1,-133,"NotPregnant",2022-07-14,33285
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,80,-2,-30,-31,-46,20,1,-131,"NotPregnant",2022-07-16,33309
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,82,0,-28,-29,-44,20,1,-129,"NotPregnant",2022-07-18,33346
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,85,3,-25,-26,-41,20,1,-126,"NotPregnant",2022-07-21,33385
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,88,6,-22,-23,-38,20,1,-123,"NotPregnant",2022-07-24,33429
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,91,9,-19,-20,-35,20,1,-120,"NotPregnant",2022-07-27,33474
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,94,12,-16,-17,-32,20,1,-117,"NotPregnant",2022-07-30,33522
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,97,15,-13,-14,-29,20,1,-114,"NotPregnant",2022-08-02,33551
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,101,19,-9,-10,-25,20,1,-110,"NotPregnant",2022-08-06,33615
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,104,22,-6,-7,-22,20,1,-107,"NotPregnant",2022-08-09,33658
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,107,25,-3,-4,-19,20,1,-104,"NotPregnant",2022-08-12,33705
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,109,27,-1,-2,-17,20,1,-102,"NotPregnant",2022-08-14,33731
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,111,29,1,0,-15,20,1,-100,"Conception",2022-08-16,33759
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,112,30,2,1,-14,20,1,-99,"Conception",2022-08-17,33774
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,114,32,4,3,-12,20,1,-97,"Conception",2022-08-19,33805
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,116,34,6,5,-10,20,1,-95,"Conception",2022-08-21,33835
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,118,36,8,7,-8,20,1,-93,"Conception",2022-08-23,33869
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,120,38,10,9,-6,20,1,-91,"Conception",2022-08-25,33902
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,122,40,12,11,-4,20,1,-89,"Conception",2022-08-27,33924
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,130,48,20,19,4,20,1,-81,"FirstTrimester",2022-09-04,34024
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,136,54,26,25,10,20,1,-75,"FirstTrimester",2022-09-10,34116
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,143,61,33,32,17,20,1,-68,"FirstTrimester",2022-09-17,34218
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,150,68,40,39,24,20,1,-61,"FirstTrimester",2022-09-24,34321
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,157,75,47,46,31,20,1,-54,"SecondTrimester",2022-10-01,34416
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,164,82,54,53,38,20,1,-47,"SecondTrimester",2022-10-08,34519
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,171,89,61,60,45,20,1,-40,"SecondTrimester",2022-10-15,34626
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,178,96,68,67,52,20,1,-33,"SecondTrimester",2022-10-22,34722
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,185,103,75,74,59,20,1,-26,"ThirdTrimester",2022-10-29,34815
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,192,110,82,81,66,20,1,-19,"ThirdTrimester",2022-11-05,34904
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,199,117,89,88,73,20,1,-12,"ThirdTrimester",2022-11-12,34982
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,205,123,95,94,79,20,1,-6,"ThirdTrimester",2022-11-18,35055
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,211,129,101,100,85,21,2,-95,"Conception",2022-11-24,35120
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,215,133,105,104,89,21,2,-91,"Conception",2022-11-28,35181
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,219,137,109,108,93,21,2,-87,"FirstTrimester",2022-12-02,35239
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,222,140,112,111,96,21,2,-84,"FirstTrimester",2022-12-05,35282
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,226,144,116,115,100,21,2,-80,"FirstTrimester",2022-12-09,35341
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,234,152,124,123,108,21,2,-72,"FirstTrimester",2022-12-17,35447
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,241,159,131,130,115,21,2,-65,"FirstTrimester",2022-12-24,35547
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,255,173,145,144,129,21,2,-51,"SecondTrimester",2023-01-07,35681
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,268,186,158,157,142,21,2,-38,"SecondTrimester",2023-01-20,35882
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,275,193,165,164,149,21,2,-31,"SecondTrimester",2023-01-27,35977
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,282,200,172,171,156,21,2,-24,"ThirdTrimester",2023-02-03,36062
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,289,207,179,178,163,21,2,-17,"ThirdTrimester",2023-02-10,36171
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,296,214,186,185,170,21,2,-10,"ThirdTrimester",2023-02-17,36276
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,303,221,193,192,177,21,2,-3,"ThirdTrimester",2023-02-24,36376
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,309,227,199,198,183,22,3,-92,"Conception",2023-03-02,36452
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,356,274,246,245,230,22,3,-45,"SecondTrimester",2023-04-18,37135
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,362,280,252,251,236,22,3,-39,"SecondTrimester",2023-04-24,37220
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,369,287,259,258,243,22,3,-32,"SecondTrimester",2023-05-01,37280
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,376,294,266,265,250,22,3,-25,"ThirdTrimester",2023-05-08,37394
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,383,301,273,272,257,22,3,-18,"ThirdTrimester",2023-05-15,37497
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,390,308,280,279,264,22,3,-11,"ThirdTrimester",2023-05-22,37594
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,397,315,287,286,271,22,3,-4,"ThirdTrimester",2023-05-29,37687
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,403,321,293,292,277,23,4,-100,"Conception",2023-06-04,37786
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,409,327,299,298,283,23,4,-94,"Conception",2023-06-10,37863
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,452,370,342,341,326,23,4,-51,"SecondTrimester",2023-07-23,38390
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,470,388,360,359,344,23,4,-33,"SecondTrimester",2023-08-10,38544
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,477,395,367,366,351,23,4,-26,"ThirdTrimester",2023-08-17,38605
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,484,402,374,373,358,23,4,-19,"ThirdTrimester",2023-08-24,38712
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,491,409,381,380,365,23,4,-12,"ThirdTrimester",2023-08-31,38759
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,498,416,388,387,372,23,4,-5,"ThirdTrimester",2023-09-07,38829
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,505,423,395,394,379,NA,NA,NA,"NotPregnant",2023-09-14,38916
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,514,432,404,403,388,NA,NA,NA,"NotPregnant",2023-09-23,39039
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,519,437,409,408,393,NA,NA,NA,"NotPregnant",2023-09-28,39115
"Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,524,442,414,413,398,NA,NA,NA,"NotPregnant",2023-10-03,39150
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,-22,-104,-132,-133,NA,NA,NA,NA,"NotPregnant",2022-04-05,31905
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,-9,-91,-119,-120,NA,NA,NA,NA,"NotPregnant",2022-04-18,32083
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,7,-75,-103,-104,NA,NA,NA,NA,"NotPregnant",2022-05-04,32305
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,11,-71,-99,-100,NA,NA,NA,NA,"NotPregnant",2022-05-08,32363
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,32,-50,-78,-79,NA,NA,NA,NA,"NotPregnant",2022-05-29,32641
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,61,-21,-49,-50,NA,NA,NA,NA,"NotPregnant",2022-06-27,33035
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,71,-11,-39,-40,NA,NA,NA,NA,"NotPregnant",2022-07-07,33187
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,82,0,-28,-29,NA,NA,NA,NA,"NotPregnant",2022-07-18,33347
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,85,3,-25,-26,NA,NA,NA,NA,"NotPregnant",2022-07-21,33387
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,88,6,-22,-23,NA,NA,NA,NA,"NotPregnant",2022-07-24,33435
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,91,9,-19,-20,NA,NA,NA,NA,"NotPregnant",2022-07-27,33482
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,94,12,-16,-17,NA,NA,NA,NA,"NotPregnant",2022-07-30,33523
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,97,15,-13,-14,NA,NA,NA,NA,"NotPregnant",2022-08-02,33557
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,101,19,-9,-10,NA,NA,NA,NA,"NotPregnant",2022-08-06,33623
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,104,22,-6,-7,NA,NA,NA,NA,"NotPregnant",2022-08-09,33657
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,107,25,-3,-4,NA,NA,NA,NA,"NotPregnant",2022-08-12,33706
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,109,27,-1,-2,NA,NA,NA,NA,"NotPregnant",2022-08-14,33741
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,111,29,1,0,NA,NA,NA,NA,"NotPregnant",2022-08-16,33760
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,112,30,2,1,NA,NA,NA,NA,"NotPregnant",2022-08-17,33780
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,114,32,4,3,NA,NA,NA,NA,"NotPregnant",2022-08-19,33807
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,116,34,6,5,NA,NA,NA,NA,"NotPregnant",2022-08-21,33836
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,118,36,8,7,NA,NA,NA,NA,"NotPregnant",2022-08-23,33864
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,120,38,10,9,NA,NA,NA,NA,"NotPregnant",2022-08-25,33897
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,122,40,12,11,NA,NA,NA,NA,"NotPregnant",2022-08-27,33927
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,130,48,20,19,NA,NA,NA,NA,"NotPregnant",2022-09-04,34026
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,136,54,26,25,NA,NA,NA,NA,"NotPregnant",2022-09-10,34125
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,143,61,33,32,NA,NA,NA,NA,"NotPregnant",2022-09-17,34219
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,150,68,40,39,NA,NA,NA,NA,"NotPregnant",2022-09-24,34323
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,157,75,47,46,NA,NA,NA,NA,"NotPregnant",2022-10-01,34418
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,164,82,54,53,NA,NA,NA,NA,"NotPregnant",2022-10-08,34520
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,171,89,61,60,NA,NA,NA,NA,"NotPregnant",2022-10-15,34628
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,261,179,151,150,NA,NA,NA,NA,"NotPregnant",2023-01-13,35780
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,264,182,154,153,NA,NA,NA,NA,"NotPregnant",2023-01-16,35815
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,267,185,157,156,NA,NA,NA,NA,"NotPregnant",2023-01-19,35860
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,275,193,165,164,NA,NA,NA,NA,"NotPregnant",2023-01-27,35978
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,282,200,172,171,NA,NA,NA,NA,"NotPregnant",2023-02-03,36064
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,290,208,180,179,NA,NA,NA,NA,"NotPregnant",2023-02-11,36188
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,293,211,183,182,NA,NA,NA,NA,"NotPregnant",2023-02-14,36230
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,297,215,187,186,NA,NA,NA,NA,"NotPregnant",2023-02-18,36297
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,300,218,190,189,NA,NA,NA,NA,"NotPregnant",2023-02-21,36336
"Rapid_Conc","Angol",13,"DVF047","Queen","F","Helper","Evictee",2022-08-16,NA,303,221,193,192,NA,NA,NA,NA,"NotPregnant",2023-02-24,36375
"NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,-22,-104,-132,NA,-165,1,1,-250,"PreFirstConception",2022-04-05,31908
"NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,-9,-91,-119,NA,-152,1,1,-237,"PreFirstConception",2022-04-18,32081
"NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,7,-75,-103,NA,-136,1,1,-221,"PreFirstConception",2022-05-04,32306
"NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,32,-50,-78,NA,-111,1,1,-196,"PreFirstConception",2022-05-29,32640
"NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,61,-21,-49,NA,-82,1,1,-167,"PreFirstConception",2022-06-27,33034
"NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,71,-11,-39,NA,-72,1,1,-157,"PreFirstConception",2022-07-07,33185
"NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,82,0,-28,NA,-61,1,1,-146,"PreFirstConception",2022-07-18,33348
"NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,85,3,-25,NA,-58,1,1,-143,"PreFirstConception",2022-07-21,33384
"NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,88,6,-22,NA,-55,1,1,-140,"PreFirstConception",2022-07-24,33430
"NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,91,9,-19,NA,-52,1,1,-137,"PreFirstConception",2022-07-27,33480
"NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,94,12,-16,NA,-49,1,1,-134,"PreFirstConception",2022-07-30,33520
"NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,97,15,-13,NA,-46,1,1,-131,"PreFirstConception",2022-08-02,33549
"NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,101,19,-9,NA,-42,1,1,-127,"PreFirstConception",2022-08-06,33611
"NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,104,22,-6,NA,-39,1,1,-124,"PreFirstConception",2022-08-09,33655
"NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,107,25,-3,NA,-36,1,1,-121,"PreFirstConception",2022-08-12,33710
"NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,109,27,-1,NA,-34,1,1,-119,"PreFirstConception",2022-08-14,33737
"NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,111,29,1,NA,-32,1,1,-117,"PreFirstConception",2022-08-16,33766
"NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,113,31,3,NA,-30,1,1,-115,"PreFirstConception",2022-08-18,33797
"NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,115,33,5,NA,-28,1,1,-113,"PreFirstConception",2022-08-20,33821
"NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,117,35,7,NA,-26,1,1,-111,"PreFirstConception",2022-08-22,33850
"NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,119,37,9,NA,-24,1,1,-109,"PreFirstConception",2022-08-24,33878
"NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,121,39,11,NA,-22,1,1,-107,"PreFirstConception",2022-08-26,33909
"NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,123,41,13,NA,-20,1,1,-105,"PreFirstConception",2022-08-28,33932
"NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,125,43,15,NA,-18,1,1,-103,"PreFirstConception",2022-08-30,33950
"NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,127,45,17,NA,-16,1,1,-101,"PreFirstConception",2022-09-01,33981
"NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,129,47,19,NA,-14,1,1,-99,"Conception",2022-09-03,34013
"NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,132,50,22,NA,-11,1,1,-96,"Conception",2022-09-06,34055
